Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
8068 Doug Hl,5 Beds,6 Baths,"7,722 sqft ",2008,4 Car Garage,Yes,"$4,650,000",San Diego
1431 Pacific Hwy #806,2 Beds,3 Baths,"1,269 sqft",2008,Garage,Pool,"$845,000",San Diego
2536 Erie St,3 Beds,3 Baths,"3,088 sqft",1989,Garage,No,"$1,775,000",San Diego
1545 Gregory St,4 Beds,3 Baths,"1,915 sqft",1983,No Info,No,"$959,000",San Diego
3214-16 Central Ave,,,,1939,Garage,Pool,"$899,900",San Diego
2285 Via Tabara,4 Beds,3 Baths,"2,524 sqft",2002,2 Car Garage,No,"$1,789,000",San Diego
4826 Cannington Dr,4 Beds,3 Baths,"1,950 sqft",1976,2 Car Garage,Yes,"$1,050,000",San Diego
1150 J St #704,2 Beds,1 Bath,994 sqft,2005,Garage,,"$515,000",San Diego
545-547 Fern Gln,6 Beds,5 Baths,"2,613 sqft",1970,Open Parking,,"$2,825,000",San Diego
3100 6th Ave #305,2 Beds,2 Baths,935 sqft,2013,Garage,,"$799,999",San Diego
4469 Cleveland Ave,6 Beds,4 Baths,"3,550 sqft",1905,Garage,No,"$1,890,000",San Diego
1575 Casteel Ct NE,6 Beds,4 Baths,"2,768 sqft ",1980,2 Car Garage,No,"$800,000",San Diego
5868 Chateau Dr,4 Beds,2 Baths,"2,000 sqft",1973,2 Car Garage,No,"$905,000",San Diego
7609 Hillside Dr,5 Beds,8 Baths,"6,727 sqft",1996,3 Car Garage,Yes,"$4,995,000",San Diego
1504 Fern St,4 Beds,3 Baths,"2,598 sqft",1913,4 Open Spaces,No,"$1,289,000",San Diego
3219 Franklin Ave,3 Beds,2 Baths,"1,130 sqft",2010,No Info,No,"$611,000",San Diego
3980 Faircross Pl,2 Beds,2 Baths,"1,069 sqft",1985,Garage,,"$415,000",San Diego
2476 Baja Cerro Cir,3 Beds,2 Baths,"2,224 sqft ",1964,Garage,No,"$2,321,123",San Diego
3704 Bancroft St,3 Beds,1 Bath,"1,110 sqft",1933,Garage,No,"$899,000",San Diego
230 W Laurel St #404,3 Beds,2 Baths,"2,053 sqft",1984,Garage,Pool,"$999,900",San Diego
3707 Georgia St,4 Beds,2 Baths,"1,820 sqft",1927,Garage,,"$1,295,900",San Diego
4355 Cannington Dr,4 Beds,2 Baths,"1,703 sqft",1965,2 Car Garage,No,"$970,000",San Diego
227 Ledgewood Ln,3 Beds,2 Baths,"1,047 sqft",1961,2 Car Garage,No,"$575,000",San Diego
500 W Harbor Dr #607,1 Bed,1 Bath,879 sqft ,1994,Garage,Pool,"$574,900",San Diego
3576-78 33rd St,3 Beds,3 Baths,"1,430 sqft",1927,Garage,,"$1,289,000",San Diego
1420 Saturn Blvd,3 Beds,2 Baths,"2,272 sqft",1961,2 Car Garage,No,"$700,000",San Diego
888 W E St #3005,2 Beds,2 Baths,"1,602 sqft",2018,Garage,Pool,"$1,998,000",San Diego
3340 Del Sol Blvd #188,2 Beds,2 Baths,"2,108 sqft",1978,2 Carport Spaces,Pool,"$115,000",San Diego
10732 Caminito Bravura,4 Beds,2 Baths,"1,576 sqft ",1976,Open Parking,,"$640,000",San Diego
12575 Ruette Alliante #161,2 Beds,2 Baths,944 sqft,1997,Carport,Pool,"$659,000",San Diego
2047 29th St,3 Beds,3 Baths,"1,308 sqft",1921,Garage,No,"$1,399,000",San Diego
5653 Riley St #104,2 Beds,2 Baths,"1,030 sqft ",1985,2 Car Garage,Pool,"$589,000",San Diego
2948-50 Franklin Ave,4 Beds,2 Baths,"1,500 sqft",1926,Garage,No,"$679,000",San Diego
4240-4242 47th St,8 Beds,5 Baths,"2,922 sqft",2007,Attached Garage,,"$1,200,000",San Diego
10977 La Alberca Ave,5 Beds,4 Baths,"4,137 sqft",2001,2 Car Garage,Yes,"$2,100,000",San Diego
16795 Calle Hermosa,6 Beds,6 Baths,"6,090 sqft",2000,4 Car Garage,Yes,"$3,349,000",San Diego
1640 La Jolla Rancho Rd,8 Beds,10 Baths,"13,575 sqft ",2008,8 Car Garage,Yes,"$11,498,000",San Diego
17151 Ruette Campana,3 Beds,2 Baths,"1,454 sqft",1975,1 Carport Spaces,Pool,"$639,000",San Diego
4460 Cape May Ave,4 Beds,3 Baths,"2,591 sqft",2005,Garage,No,"$1,995,000",San Diego
14251 Fox Run Row,2 Beds,3 Baths,"2,947 sqft",1987,2 Car Garage,No,"$1,795,000",San Diego
532 Maitland Ave,5 Beds,4 Baths,"1,796 sqft",1961,2 Car Garage,No,"$725,000",San Diego
3937-41 Marine View Ave,,,"1,706 sqft",1953,Garage,Pool,"$775,000",San Diego
7231 Monte Vista Ave,7 Beds,7 Baths,"5,250 sqft ",1924,Garage,No,"$7,700,000",San Diego
4944 Corte Playa De Castilla,4 Beds,3 Baths,"2,233 sqft",1991,2 Car Garage,No,"$1,150,000",San Diego
1262 Kettner Blvd #1704,2 Beds,2 Baths,"1,748 sqft",2008,Garage,Pool,"$1,595,000",San Diego
3958-3958 Bayside Walk #3962,7 Beds,7 Baths,,1978,Garage,,"$13,788,000",San Diego
3421 Valemont St,4 Beds,3 Baths,"3,016 sqft",1942,Garage,No,"$2,495,000",San Diego
13866 Paseo Aldabra,4 Beds,3 Baths,"2,100 sqft",1977,2 Car Garage,No,"$1,200,000",San Diego
1820 Paradise St,3 Beds,2 Baths,"1,170 sqft",1958,1 Car Garage,No,"$600,000",San Diego
6012 Estelle St,3 Beds,2 Baths,"1,275 sqft",1950,1 Car Garage,No,"$729,000",San Diego
5264 Grand Del Mar Way #3,4 Beds,5 Baths,"3,488 sqft",2021,3 Car Garage,Pool,"$3,750,000",San Diego
593 Palm St,3 Beds,3 Baths,"2,645 sqft",2018,Garage,Pool,"$2,299,000",San Diego
5531 Linda Rosa Ave,4 Beds,4 Baths,"3,886 sqft ",1973,1 Car Garage,No,"$3,350,000",San Diego
676 Via De La Valle,4 Beds,5 Baths,"3,931 sqft ",1990,3 Car Garage,Yes,"$2,995,000",San Diego
445 Island Ave #712,Studio,1 Bath,483 sqft,2006,Garage,No,"$375,000",San Diego
10540 Calle Cressa #7,2 Beds,3 Baths,"1,389 sqft",2008,2 Car Garage,Pool,"$750,000",San Diego
3385 B St,6 Beds,3 Baths,"3,838 sqft",1960,Garage,Yes,"$1,650,000",San Diego
741-743 Isthmus Ct,4 Beds,2 Baths,"1,275 sqft",1950,No Info,,"$1,695,000",San Diego
2652 Rosecrans St,4 Beds,3 Baths,"2,286 sqft",1930,2 Car Garage,No,"$1,349,900",San Diego
8355 Station Village Ln #4318,2 Beds,2 Baths,"1,187 sqft",2005,Garage,No,"$639,000",San Diego
3973 Hemlock St,,,"1,304 sqft",1938,3 Open Spaces,Pool,"$699,000",San Diego
3057 Conner Way,4 Beds,3 Baths,"1,930 sqft",1968,2 Car Garage,No,"$1,425,000",San Diego
11985 Wilmington Rd,3 Beds,3 Baths,"1,943 sqft",1992,2 Car Garage,No,"$1,249,900",San Diego
3012 Serbian Pl,3 Beds,3 Baths,"2,095 sqft",1975,2 Car Garage,No,"$1,500,000",San Diego
7935 Auberge Cir,3 Beds,3 Baths,"2,067 sqft",2016,2 Car Garage,No,"$1,425,000",San Diego
8330 Prestwick Dr,4 Beds,3 Baths,"2,276 sqft ",1961,1 Car Garage,No,"$7,200,000",San Diego
4260 Randolph St,4 Beds,3 Baths,"2,825 sqft",1981,2 Car Garage,No,"$2,750,000",San Diego
1550 Weaver St,4 Beds,3 Baths,"1,700 sqft ",1976,2 Car Garage,No,"$749,000",San Diego
3173 Harbor Ridge Ln,3 Beds,3 Baths,"1,524 sqft",2003,2 Car Garage,No,"$1,279,950",San Diego
6764 Sunny Brae Dr,5 Beds,3 Baths,"2,030 sqft",1964,2 Car Garage,No,"$998,500",San Diego
1818-1820 Diamond St #B,4 Beds,2 Baths,"1,500 sqft",1979,No Info,,"$1,500,000",San Diego
207 5th Ave #840,1 Bed,1 Bath,431 sqft,2008,No Info,Pool,"$295,000",San Diego
207 5th Ave #742,1 Bed,1 Bath,431 sqft,2008,No Info,No,"$310,000",San Diego
4390 Rolfe Rd,3 Beds,2 Baths,"1,396 sqft",1961,2 Car Garage,No,"$849,999",San Diego
1441 9th Ave #1201,2 Beds,2 Baths,"1,235 sqft ",2008,Garage,Pool,"$725,000",San Diego
10300 Caminito Cuervo #74,2 Beds,2 Baths,"1,153 sqft",1978,No Info,Pool,"$500,000",San Diego
635 13th St #29,2 Beds,3 Baths,"1,219 sqft",1982,No Info,Pool,"$480,000",San Diego
4554 Orchard Ave,7 Beds,3 Baths,"2,786 sqft",1972,Garage,No,"$2,199,999",San Diego
2650 Matera Ln,3 Beds,3 Baths,"1,597 sqft",2004,2 Car Garage,Pool,"$850,000",San Diego
525 S Bancroft St,3 Beds,2 Baths,"1,188 sqft",2012,No Info,No,"$550,000",San Diego
11407 Cypress Terrace Pl,4 Beds,3 Baths,"2,923 sqft ",1993,2 Car Garage,No,"$1,450,000",San Diego
4706 Leathers St,6 Beds,5 Baths,"2,090 sqft ",1974,Attached Garage,No,"$1,200,000",San Diego
5846 Lauretta St,4 Beds,2 Baths,"1,999 sqft",2017,2 Car Garage,,"$1,199,900",San Diego
4109-4111 Ibis St,5 Beds,2 Baths,"2,034 sqft",1926,Garage,,"$1,650,000",San Diego
2042 De Mayo Rd,4 Beds,3 Baths,"3,498 sqft",1975,2 Car Garage,Yes,"$3,375,000",San Diego
5430 La Jolla Blvd #C202,2 Beds,2 Baths,"1,827 sqft",2005,Garage,Pool,"$2,200,000",San Diego
5046-48 Long Branch Ave,3 Beds,2 Baths,"1,150 sqft",1950,1 Car Garage,,"$1,475,000",San Diego
303 Sea Ln,4 Beds,3 Baths,"3,355 sqft ",1950,2 Car Garage,No,"$10,500,000",San Diego
1465 C St #3309,2 Beds,2 Baths,"1,013 sqft ",2003,2 Parking Spaces,,"$529,000",San Diego
8860 Hightail Dr,4 Beds,3 Baths,"2,695 sqft",2017,2 Car Garage,No,"$1,079,000",San Diego
1072 F St,4 Beds,4 Baths,"1,899 sqft",2003,1 Car Garage,No,"$1,395,000",San Diego
3289-91 Ibis St,2 Beds,2 Baths,960 sqft,1957,No Info,,"$950,000",San Diego
1635 El Paso Real,5 Beds,5 Baths,"4,614 sqft ",1972,3 Car Garage,Yes,"$3,495,000",San Diego
7372 Jackson Dr,4 Beds,2 Baths,"1,625 sqft",1967,2 Car Garage,No,"$895,000",San Diego
4747 Hamilton St #6,1 Bed,1 Bath,548 sqft,1971,1 Parking Spaces,Pool,"$372,500",San Diego
6354 Caminito Tenedor,5 Beds,5 Baths,"3,219 sqft",1991,3 Car Garage,No,"$1,499,000",San Diego
4238 4th Ave,5 Beds,4 Baths,"2,516 sqft",2019,2 Car Garage,,"$1,399,900",San Diego
4355 Arista St,5 Beds,5 Baths,"3,954 sqft",1955,2 Car Garage,Yes,"$2,995,000",San Diego
1607 Arequipa St,3 Beds,2 Baths,"1,499 sqft",1972,2 Car Garage,No,"$679,900",San Diego
3054 N Arroyo Dr,3 Beds,3 Baths,"1,892 sqft",2005,2 Car Garage,No,"$1,595,000",San Diego
1427 Manzana Way,4 Beds,3 Baths,"1,701 sqft",1986,2 Car Garage,Pool,"$599,900",San Diego
2462 Manzana Way,3 Beds,3 Baths,"1,745 sqft",1985,2 Car Garage,Pool,"$549,000",San Diego
9125 Gold Coast Dr,4 Beds,2 Baths,"1,657 sqft",1976,2 Car Garage,No,"$929,000",San Diego
2936-2938 Imperial Ave,6 Beds,3 Baths,"2,040 sqft",2002,No Info,,"$849,900",San Diego
3231 Webster Ave,,,"1,756 sqft",1957,Garage,Pool,"$749,999",San Diego
2825 3rd Ave #407,2 Beds,2 Baths,888 sqft,1988,Garage,,"$629,000",San Diego
6103 Avenida Picacho,6 Beds,8 Baths,"9,090 sqft ",1987,5 Car Garage,Yes,"$8,399,000",San Diego
464 Prospect St #504,2 Beds,2 Baths,"2,585 sqft",2002,Garage,Pool,"$3,950,000",San Diego
3731-77 Dwight St,5 Beds,3 Baths,"2,236 sqft",1931,Garage,,"$1,099,000",San Diego
100 Coast Blvd #209,3 Beds,2 Baths,"2,041 sqft",1976,Garage,Pool,"$4,850,000",San Diego
7944 Princess St,4 Beds,3 Baths,"2,201 sqft",1913,1 Car Garage,No,"$6,500,000",San Diego
500 W Harbor Dr #820,2 Beds,2 Baths,"1,184 sqft",1994,Garage,Pool,"$989,000",San Diego
3243 Harbor View Dr,4 Beds,4 Baths,"2,682 sqft",1974,2 Car Garage,No,"$2,250,000",San Diego
12555 Oaks North Dr #207,1 Bed,1 Bath,822 sqft,1977,Garage,Pool,"$375,000",San Diego
7640 Hillside Dr,5 Beds,6 Baths,"5,270 sqft",2002,5 Car Garage,No,"$5,550,000",San Diego
6767 Friars Rd #145,3 Beds,2 Baths,"1,279 sqft ",1979,Garage,Pool,"$689,000",San Diego
6093 Caminito Del Oeste,3 Beds,3 Baths,"1,522 sqft",1987,2 Car Garage,Pool,"$859,000",San Diego
510 1st Ave #202,2 Beds,2 Baths,"1,424 sqft",2002,1 Car Garage,Pool,"$779,900",San Diego
10497 La Morada Dr,4 Beds,2 Baths,"1,958 sqft",1973,2 Car Garage,No,"$895,000",San Diego
6356 Camino Largo,4 Beds,3 Baths,"3,112 sqft",2004,2 Car Garage,No,"$1,450,000",San Diego
5460 Gilbert Dr,3 Beds,2 Baths,"1,281 sqft",1954,Open Parking,No,"$779,900",San Diego
645 Front St #2004,4 Beds,5 Baths,"4,528 sqft",2003,2 Car Garage,No,"$3,299,000",San Diego
13272-13272 Wimberly Sq #216,2 Beds,2 Baths,907 sqft ,1987,No Info,Pool,"$530,000",San Diego
18574 Wessex St,3 Beds,2 Baths,"1,850 sqft",1988,2 Car Garage,No,"$1,100,000",San Diego
3627 31st St,5 Beds,3 Baths,"1,836 sqft",1922,Open Parking,No,"$1,599,000",San Diego
Plan 4 in Marea by Tri Pointe Homes,4 Beds,4 Baths,"1,875 sqft",2021,No Info,,"$528,131+",San Diego
2201 Commonwealth Ave,5 Beds,4 Baths,"3,271 sqft",2000,2 Car Garage,No,"$1,879,100",San Diego
8005 Pala St,4 Beds,1 Bath,980 sqft,1953,1 Car Garage,No,"$585,000",San Diego
16396 Sarape Dr,2 Beds,2 Baths,"1,100 sqft",1965,2 Car Garage,No,"$575,000",San Diego
5872 Fontaine St,4 Beds,2 Baths,"1,506 sqft",1966,2 Car Garage,No,"$899,000",San Diego
2828 University Ave #301,2 Beds,1 Bath,709 sqft,1997,Garage,Pool,"$440,000",San Diego
4836 Cannington Dr,5 Beds,3 Baths,"2,348 sqft",1976,2 Car Garage,Yes,"$1,150,000",San Diego
9935 Fieldthorn St,3 Beds,3 Baths,"1,581 sqft",2003,2 Car Garage,Pool,"$1,150,000",San Diego
11791 Caminito De Las Missiones,3 Beds,3 Baths,"1,523 sqft ",1988,2 Car Garage,Pool,"$779,000",San Diego
140 W Thorn St,3 Beds,4 Baths,"2,431 sqft",1912,4 Open Spaces,No,"$1,695,000",San Diego
1177 Pacific Beach Dr #C,3 Beds,2 Baths,"1,616 sqft",1993,1 Car Garage,,"$2,995,000",San Diego
14453 Corte Lampara,5 Beds,3 Baths,"2,546 sqft",1989,3 Car Garage,No,"$1,299,000",San Diego
2075 Willow St,4 Beds,4 Baths,"2,978 sqft",1948,2 Car Garage,No,"$1,875,000",San Diego
8206 Caminito Lacayo,4 Beds,3 Baths,"3,214 sqft",1975,3 Car Garage,Pool,"$1,900,000",San Diego
10456 La Morada Dr,4 Beds,3 Baths,"2,040 sqft",1973,Garage,No,"$1,150,000",San Diego
3890 Nobel Dr #701,1 Bed,2 Baths,"1,093 sqft",1992,Garage,Pool,"$399,000",San Diego
4860 W Alder Dr,4 Beds,2 Baths,"1,640 sqft ",1950,1 Car Garage,No,"$1,450,000",San Diego
3734 6th Ave,4 Beds,2 Baths,"2,380 sqft",1917,Open Parking,No,"$1,799,000",San Diego
230 W Laurel St #1001,3 Beds,2 Baths,"1,719 sqft ",1984,Garage,Pool,"$1,195,000",San Diego
5775 La Jolla Corona Dr,4 Beds,5 Baths,"3,838 sqft",1985,2 Car Garage,Yes,"$3,600,000",San Diego
721 9th Ave #6,1 Bed,1 Bath,920 sqft,1999,Garage,Pool,"$629,000",San Diego
939 Coast Blvd #101,3 Beds,2 Baths,"1,800 sqft",1997,2 Car Garage,No,"$3,588,888",San Diego
645 Front St #511,2 Beds,3 Baths,"1,295 sqft ",2003,Garage,Pool,"$745,000",San Diego
2520 Clairemont Dr #212,2 Beds,2 Baths,"1,232 sqft",1974,2 Parking Spaces,Pool,"$569,000",San Diego
955 Agate St,4 Beds,3 Baths,"2,186 sqft",1999,2 Car Garage,No,"$2,000,000",San Diego
3031 Kalmia St,3 Beds,2 Baths,"1,929 sqft",1922,Garage,No,"$1,895,000",San Diego
551 Rosemont St,2 Beds,3 Baths,"2,338 sqft",2009,2 Car Garage,,"$1,999,999",San Diego
1443 Locust St,2 Beds,3 Baths,"1,650 sqft",2007,2 Car Garage,,"$1,035,000",San Diego
5383 Chelsea St #201,3 Beds,2 Baths,"1,868 sqft",1970,Garage,Pool,"$1,799,000",San Diego
5790 Friars Rd #F2,2 Beds,2 Baths,"1,200 sqft",1981,Garage,Pool,"$529,000",San Diego
877 Island Ave #1004,2 Beds,2 Baths,"2,322 sqft",2006,Garage,,"$2,595,000",San Diego
7123 Olivetas Ave,4 Beds,3 Baths,"1,812 sqft",1929,Garage,No,"$5,298,000",San Diego
4367-69 Marlborough Ave,4 Beds,2 Baths,"1,684 sqft",1933,Garage,,"$1,099,000",San Diego
Plan 3 in Asana at 3Roots by Shea Homes-Family,3 Beds,3 Baths,"1,650 sqft",2021,No Info,,"$736,975+",San Diego
3051 2nd Ave,3 Beds,2 Baths,"2,065 sqft",1909,1 Car Garage,No,"$1,875,000",San Diego
7847 Sendero Angelica,7 Beds,8 Baths,"8,417 sqft",2021,Garage,Yes,"$7,395,000",San Diego
1914 Bancroft St,3 Beds,2 Baths,"1,100 sqft",1930,Open Parking,No,"$928,000",San Diego
17852 Avenida Cordillera #33,2 Beds,2 Baths,"1,196 sqft ",1980,1 Car Garage,Pool,"$620,000",San Diego
100 Harbor Dr #806,1 Bed,1 Bath,"1,036 sqft",1992,1 Car Garage,Pool,"$609,000",San Diego
1240 India St #2104,1 Bed,1 Bath,724 sqft,2003,Garage,Pool,"$545,000",San Diego
6460 Convoy Ct #12,2 Beds,1 Bath,950 sqft,1965,3 Carport Spaces,Pool,"$195,000",San Diego
3211 5th Ave #204,Studio,2 Baths,923 sqft,2004,Garage,No,"$599,900",San Diego
17484 Plaza Dolores,3 Beds,2 Baths,"1,431 sqft",1973,Carport,Pool,"$619,000",San Diego
207 5th Ave #705,Studio,1 Bath,350 sqft,2008,No Info,Pool,"$259,000",San Diego
6333 Mount Ada Rd #187,Studio,1 Bath,362 sqft,1972,1 Parking Spaces,Pool,"$285,000",San Diego
5862 Adelaide Ave,2 Beds,2 Baths,870 sqft,1942,2 Car Garage,No,"$749,500",San Diego
2640 Inyaha Ln,6 Beds,7 Baths,"6,284 sqft",1980,3 Car Garage,No,"$4,450,000",San Diego
700 W East St #605,2 Beds,2 Baths,985 sqft,2007,Garage,Pool,"$649,000",San Diego
550 Park Blvd #2306,1 Bed,1 Bath,738 sqft,2004,1 Car Garage,,"$425,000",San Diego
165 6th Ave #2704,3 Beds,4 Baths,"2,466 sqft",2004,Garage,Pool,"$3,599,000",San Diego
1325 Pacific Hwy #315,3 Beds,3 Baths,"2,089 sqft ",2009,Garage,Pool,"$1,499,000",San Diego
1511 Frankfort St,4 Beds,2 Baths,"1,288 sqft",1950,1 Car Garage,No,"$1,059,000",San Diego
3940 Gresham St #434,2 Beds,2 Baths,"1,625 sqft",1974,2 Car Garage,Pool,"$1,294,000",San Diego
6460 Convoy Ct #322,2 Beds,2 Baths,"1,696 sqft",1977,3 Carport Spaces,Pool,"$280,000",San Diego
3744 Mississippi St,8 Beds,7 Baths,"3,666 sqft",2021,Open Parking,,"$2,200,000",San Diego
6702 Rockglen Ave,4 Beds,2 Baths,"1,461 sqft",1961,2 Car Garage,No,"$886,000",San Diego
2285 El Amigo Rd,4 Beds,5 Baths,"3,684 sqft",1977,2 Car Garage,Yes,"$3,650,000",San Diego
4767 Ocean Blvd #1012,2 Beds,2 Baths,"1,117 sqft ",1973,Garage,Pool,"$1,699,000",San Diego
4283 Cleveland Ave,2 Beds,2 Baths,"1,341 sqft",2005,2 Car Garage,,"$795,000",San Diego
16429 Sarape Dr,2 Beds,2 Baths,"1,138 sqft",1965,1 Car Garage,No,"$629,000",San Diego
3764 Boren St,2 Beds,1 Bath,"1,236 sqft",1951,Open Parking,No,"$595,000",San Diego
8852 Haveteur Way,4 Beds,2 Baths,"1,568 sqft",1959,2 Car Garage,No,"$939,000",San Diego
4050-4054 36th St,7 Beds,4 Baths,"2,600 sqft",1950,1 Car Garage,,"$1,699,000",San Diego
2500 6th Ave #7,4 Beds,5 Baths,"4,715 sqft",2005,Garage,Pool,"$3,795,000",San Diego
1717-1719 Granada Ave,,,"2,575 sqft",1958,No Info,Pool,"$1,195,000",San Diego
2146 Dillons Trl #117,,,,,,,"$105,000",San Diego
10861 Sandy Hook Rd,4 Beds,2 Baths,"1,366 sqft",1973,2 Car Garage,No,"$849,000",San Diego
1642 7th Ave #223,1 Bed,1 Bath,757 sqft ,2004,1 Car Garage,,"$399,900",San Diego
6082 Cumulus Ln,3 Beds,3 Baths,"1,408 sqft",1980,2 Car Garage,Pool,"$699,999",San Diego
701 Kettner Blvd #119,2 Beds,2 Baths,"1,103 sqft ",1983,Garage,Pool,"$679,000",San Diego
3827 52nd St,2 Beds,1 Bath,708 sqft,1943,Garage,No,"$560,000",San Diego
980 Scott St,3 Beds,2 Baths,"1,921 sqft ",1942,Garage,No,"$1,975,000",San Diego
340 15th St #1,4 Beds,4 Baths,"2,271 sqft",2018,Garage,,"$6,000,000",San Diego
7055 Park Mesa Way #151,2 Beds,1 Bath,880 sqft,1980,1 Car Garage,Pool,"$475,000",San Diego
3580 Union St,4 Beds,3 Baths,"2,706 sqft",1992,2 Car Garage,No,"$1,949,000",San Diego
7817 Doug Hill Ct,4 Beds,5 Baths,"4,080 sqft",2003,3 Car Garage,No,"$2,895,000",San Diego
12132 Royal Birkdale Row #106-E,2 Beds,2 Baths,"1,457 sqft ",1987,Garage,Pool,"$535,000",San Diego
1400 Broadway #1404,1 Bed,1 Bath,712 sqft,2003,1 Car Garage,,"$424,900",San Diego
11352 Caspian Pl,6 Beds,6 Baths,"5,399 sqft ",2008,4 Car Garage,No,"$2,115,000",San Diego
11269 Pepperview Ter,4 Beds,3 Baths,"2,266 sqft",2000,2 Car Garage,No,"$1,395,000",San Diego
4873 49th St,3 Beds,2 Baths,"1,179 sqft",1948,Garage,No,"$929,000",San Diego
4218-4222 35th St,7 Beds,4 Baths,"2,600 sqft",1950,Garage,,"$1,299,000",San Diego
3901 Manzanita Dr,,,,1954,Garage,Pool,"$899,000",San Diego
6965 Lalley Ln,4 Beds,3 Baths,"1,935 sqft",1965,2 Car Garage,No,"$999,000",San Diego
5057-5059 Sterling Ct,5 Beds,2 Baths,,2000,Attached Garage,,"$699,000",San Diego
4580 44th St,3 Beds,3 Baths,"1,728 sqft",1930,1 Car Garage,No,"$1,195,000",San Diego
1016 F St,2 Beds,3 Baths,"1,376 sqft",2003,1 Car Garage,No,"$825,000",San Diego
5383 Aurora Summit Trl,5 Beds,6 Baths,"4,865 sqft ",2020,2 Car Garage,No,"$3,295,000",San Diego
3072 Madrid St,3 Beds,2 Baths,"1,850 sqft",1942,Garage,No,"$1,375,000",San Diego
3428-3430 Martin Ave,6 Beds,3 Baths,"2,251 sqft",1984,No Info,,"$749,000",San Diego
2430 Bartel St,5 Beds,4 Baths,"2,867 sqft",1960,2 Car Garage,No,"$995,000",San Diego
207 5th Ave #544,1 Bed,1 Bath,431 sqft,2007,Garage,Pool,"$330,000",San Diego
7430 Dancy Rd,4 Beds,2 Baths,"1,366 sqft",1989,2 Car Garage,No,"$850,000",San Diego
10704 Esmeraldas Dr,4 Beds,3 Baths,"1,558 sqft",1973,Carport,No,"$805,000",San Diego
207 5th Ave #911,Studio,1 Bath,311 sqft,2008,None,Pool,"$280,000",San Diego
6361 Balsam Lake Ave,3 Beds,2 Baths,"1,107 sqft",1960,2 Car Garage,No,"$755,000",San Diego
555 Front St #301,2 Beds,2 Baths,"1,036 sqft",2002,Garage,Pool,"$899,000",San Diego
2886 Webster Ave,,,,,,,"$225,750",San Diego
415 Braun Ave,4 Beds,2 Baths,"1,184 sqft",1974,2 Car Garage,No,"$699,900",San Diego
3541 Marathon Dr,3 Beds,2 Baths,"1,200 sqft",1960,2 Car Garage,No,"$769,500",San Diego
2217 La Amatista Rd,4 Beds,3 Baths,"2,878 sqft",1979,2 Car Garage,No,"$2,749,000",San Diego
249 Ritchey St,4 Beds,3 Baths,"2,378 sqft",1990,Garage,No,"$799,000",San Diego
2409 Fleetwood St,4 Beds,2 Baths,"1,296 sqft ",1967,2 Car Garage,No,"$825,000",San Diego
7682 Hillside Dr,4 Beds,5 Baths,"4,765 sqft",2005,Garage,No,"$5,295,000",San Diego
4767 Ocean Blvd #407,1 Bed,1 Bath,802 sqft ,1973,1 Parking Spaces,Pool,"$949,900",San Diego
6626 Tuxedo Rd,3 Beds,2 Baths,"1,738 sqft",1980,2 Car Garage,No,"$925,000",San Diego
2167 Cowley Way,4 Beds,2 Baths,"1,736 sqft",1953,Garage,No,"$1,199,000",San Diego
2622 Island Ave #2626,6 Beds,5 Baths,"3,501 sqft",2012,4 Car Garage,No,"$1,499,000",San Diego
6337 Charing St,3 Beds,2 Baths,"1,296 sqft",1965,2 Car Garage,No,"$829,000",San Diego
5242 Seaglen Way,4 Beds,3 Baths,"1,961 sqft",2002,2 Car Garage,No,"$825,000",San Diego
735 Flicker St,6 Beds,3 Baths,"2,400 sqft",1955,1 Car Garage,No,"$750,000",San Diego
4071-4073 Riviera Dr,5 Beds,5 Baths,,1992,Garage,,"$2,599,999",San Diego
3437 Caminito Santa Fe Downs,7 Beds,5 Baths,"3,998 sqft",1999,3 Car Garage,No,"$1,799,000",San Diego
4115 Cherokee Ave #6,1 Bed,1 Bath,580 sqft,1979,Garage,Pool,"$330,000",San Diego
939 Coast Blvd #15BC,3 Beds,4 Baths,"3,778 sqft ",1966,2 Car Garage,Pool,"$4,495,000",San Diego
3448 Vienna St,3 Beds,2 Baths,"1,223 sqft",1956,2 Car Garage,No,"$1,100,000",San Diego
1325 Pacific Hwy #3403,3 Beds,3 Baths,"3,151 sqft ",2009,2 Car Garage,Pool,"$3,750,000",San Diego
16287 Deer Trail Ct,4 Beds,4 Baths,"3,977 sqft",2003,3 Car Garage,No,"$1,995,000",San Diego
1501 India St #303,1 Bed,2 Baths,"1,240 sqft ",2001,2 Parking Spaces,Pool,"$675,000",San Diego
4368 35th St #72,6 Beds,4 Baths,,1940,3 Car Garage,,"$1,195,000",San Diego
4006 Ampudia St,2 Beds,3 Baths,"1,715 sqft",1983,Garage,Pool,"$855,000",San Diego
629-31 26th St,,,"1,529 sqft",1912,Garage,Pool,"$869,000",San Diego
5160 69th St,3 Beds,3 Baths,"1,355 sqft",1945,Garage,No,"$799,000",San Diego
7008 Ballinger Ave,3 Beds,2 Baths,"1,678 sqft",1963,2 Car Garage,No,"$910,000",San Diego
3684 Alexia Pl,2 Beds,1 Bath,752 sqft,1920,Open Parking,No,"$795,000",San Diego
10658 Escobar Dr,3 Beds,2 Baths,"1,240 sqft",1972,Open Parking,Pool,"$769,000",San Diego
100 Harbor Dr #605,1 Bed,2 Baths,"1,036 sqft",1992,Garage,Pool,"$798,888",San Diego
