Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
520 W Montgomery Ave #6,1 Bed,1 Bath,900 sqft,2020,Open Parking,Pool,"$249,900",Philadelphia
1927 Lansing St,7 Beds,3 Baths,"1,064 sqft",1925,Open Parking,No,"$430,000",Philadelphia
2926 McKinley St,3 Beds,1 Bath,"1,278 sqft",1941,1 Car Garage,Pool,"$180,000",Philadelphia
5832 N Howard St,3 Beds,2 Baths,"1,020 sqft",1945,Open Parking,Pool,"$194,900",Philadelphia
1919 Chestnut St #520,2 Beds,1 Bath,"1,134 sqft",1965,1 Car Garage,Pool,"$299,000",Philadelphia
591 Fairway Ter,3 Beds,2 Baths,"1,216 sqft",1950,2 Open Spaces,No,"$310,000",Philadelphia
135 W Sylvania St,3 Beds,4 Baths,"2,642 sqft",1900,Open Parking,No,"$319,500",Philadelphia
4444 Elizabeth St,2 Beds,2 Baths,750 sqft,1935,Open Parking,Pool,"$139,900",Philadelphia
2518 N Gratz St,3 Beds,2 Baths,"1,026 sqft",1925,None,Pool,"$192,700",Philadelphia
13675 Philmont Ave #30,2 Beds,3 Baths,"1,952 sqft",2006,1 Parking Spaces,Pool,"$329,900",Philadelphia
6520 Ross St,3 Beds,1 Bath,960 sqft,1935,Open Parking,Pool,"$149,900",Philadelphia
3901 Brandywine St,2 Beds,2 Baths,"1,030 sqft",1930,Open Parking,Pool,"$245,000",Philadelphia
5251 Delancey St,3 Beds,2 Baths,"1,140 sqft",1925,Open Parking,Pool,"$199,900",Philadelphia
1539 Pine St,6 Beds,7 Baths,"6,300 sqft",1911,1 Open Spaces,Pool,"$2,499,900",Philadelphia
2433 N Garnet St,4 Beds,2 Baths,"1,054 sqft",1925,Open Parking,Pool,"$139,000",Philadelphia
2416 Golf Rd,5 Beds,4 Baths,"2,420 sqft",1925,1 Car Garage,No,"$649,900",Philadelphia
4820 Smick St,4 Beds,3 Baths,"1,380 sqft",1909,Open Parking,Pool,"$299,000",Philadelphia
3647 N Hereford Ln,3 Beds,2 Baths,"1,260 sqft",1964,2 Open Spaces,Pool,"$279,900",Philadelphia
1465 Creston St,3 Beds,1 Bath,"1,080 sqft",1950,1 Car Garage,Pool,"$190,000",Philadelphia
1910 Rittenhouse Sq,5 Beds,6 Baths,"5,488 sqft",No Info,2 Car Garage,No,"$5,195,000",Philadelphia
4542 Whitaker Ave,4 Beds,2 Baths,"1,260 sqft",1940,1 Car Garage,Pool,"$174,900",Philadelphia
1845 72nd Ave,3 Beds,2 Baths,"1,276 sqft",1925,Open Parking,Pool,"$234,900",Philadelphia
939 E Mount Pleasant Ave,4 Beds,4 Baths,"2,930 sqft",1950,1 Car Garage,No,"$400,000",Philadelphia
4136 Pennsgrove St,4 Beds,,"2,226 sqft",1915,Open Parking,Pool,"$339,000",Philadelphia
6939 E Roosevelt Blvd,3 Beds,2 Baths,"1,216 sqft",1950,1 Car Garage,Pool,"$245,000",Philadelphia
243 Roxborough Ave,4 Beds,2 Baths,"1,600 sqft",1900,Open Parking,Pool,"$325,000",Philadelphia
3302 Conrad St,4 Beds,4 Baths,"2,350 sqft",2015,1 Car Garage,Pool,"$585,000",Philadelphia
1100 S Broad St #14A,Studio,1 Bath,459 sqft,No Info,1 Car Garage,Pool,"$134,900",Philadelphia
2101 Market St #403,2 Beds,2 Baths,"1,408 sqft",2008,1 Car Garage,Pool,"$665,000",Philadelphia
4236 N Sydenham St,3 Beds,2 Baths,920 sqft,1950,Open Parking,Pool,"$190,000",Philadelphia
5992 Woodbine Ave,6 Beds,2 Baths,"2,520 sqft",1925,Open Parking,No,"$399,900",Philadelphia
1327 E Barringer St,3 Beds,3 Baths,"1,584 sqft",1960,1 Car Garage,No,"$369,900",Philadelphia
3600 Conshohocken Ave #104,2 Beds,1 Bath,"1,200 sqft",1970,No Info,Pool,"$140,000",Philadelphia
1833 Carlton St,4 Beds,2 Baths,"1,176 sqft",No Info,None,Pool,"$538,000",Philadelphia
4302 Aspen St,2 Beds,1 Bath,"1,350 sqft",1925,Open Parking,No,"$199,900",Philadelphia
4328 Freeland Ave,3 Beds,3 Baths,"1,808 sqft",1900,Open Parking,No,"$349,900",Philadelphia
1435 E Oxford St,2 Beds,2 Baths,"1,020 sqft",1925,Open Parking,No,"$275,000",Philadelphia
701 Spruce St,5 Beds,3 Baths,"2,401 sqft",1805,No Info,Pool,"$1,295,000",Philadelphia
110 Byberry Rd #M8,1 Bed,1 Bath,712 sqft,1960,No Info,Pool,"$134,900",Philadelphia
908 S Bodine St,2 Beds,1 Bath,943 sqft,No Info,No Info,Pool,"$340,000",Philadelphia
1127 N Howard St,3 Beds,3 Baths,"1,854 sqft",1920,Open Parking,Pool,"$490,000",Philadelphia
1827 Tomlinson Rd,3 Beds,2 Baths,"1,230 sqft",1960,1 Car Garage,No,"$339,000",Philadelphia
1535 W Flora St,3 Beds,3 Baths,"2,304 sqft",1960,1 Car Garage,No,"$450,000",Philadelphia
2649 Edgemont St,2 Beds,2 Baths,700 sqft,No Info,Open Parking,Pool,"$227,500",Philadelphia
2249 S Hemberger St,3 Beds,2 Baths,"1,134 sqft",1925,None,Pool,"$179,000",Philadelphia
11955 Dumont Rd,4 Beds,3 Baths,"1,722 sqft",1960,Garage,No,"$379,000",Philadelphia
2249 N Van Pelt St,4 Beds,2 Baths,"1,526 sqft",1915,Open Parking,Pool,"$179,000",Philadelphia
1247 N 53rd St,3 Beds,1 Bath,"1,594 sqft",1925,Open Parking,Pool,"$130,000",Philadelphia
1241 Buttonwood St #1A,2 Beds,2 Baths,951 sqft,2014,Garage,Pool,"$369,000",Philadelphia
412 Fitzgerald St,3 Beds,2 Baths,"1,130 sqft",1915,Open Parking,No,"$224,900",Philadelphia
712 E Upsal St,3 Beds,4 Baths,"1,888 sqft",1948,1 Car Garage,No,"$375,000",Philadelphia
474 Oriole St #A,4 Beds,4 Baths,"2,663 sqft",2009,2 Car Garage,No,"$625,000",Philadelphia
5939 Lawndale St,3 Beds,1 Bath,"1,272 sqft",1941,Open Parking,Pool,"$179,900",Philadelphia
3845 Lawndale St,3 Beds,1 Bath,"1,200 sqft",1925,Open Parking,Pool,"$124,000",Philadelphia
221 Pine St,5 Beds,5 Baths,"2,041 sqft",No Info,2 Parking Spaces,Pool,"$1,690,000",Philadelphia
1214 Elbridge St,3 Beds,1 Bath,"1,116 sqft",1946,Open Parking,Pool,"$165,000",Philadelphia
4046 Pechin St,3 Beds,2 Baths,"1,676 sqft",1940,1 Parking Spaces,Pool,"$335,000",Philadelphia
1142 W Nevada St,3 Beds,1 Bath,810 sqft,1925,Open Parking,Pool,"$85,000",Philadelphia
1718 Arlington St,7 Beds,7 Baths,"2,730 sqft",No Info,None,Pool,"$255,000",Philadelphia
814 Fuller St,3 Beds,1 Bath,"1,360 sqft",1953,Open Parking,No,"$305,000",Philadelphia
306 S 13th St #5,2 Beds,2 Baths,972 sqft,1900,Garage,Pool,"$599,000",Philadelphia
1339 W Pike St,5 Beds,,"2,070 sqft",1940,Open Parking,Pool,"$320,000",Philadelphia
2621 Salmon St,3 Beds,1 Bath,"1,300 sqft",1925,Open Parking,Pool,"$259,900",Philadelphia
401 S 22nd St,6 Beds,,"4,824 sqft",1920,None,Pool,"$1,700,000",Philadelphia
3441 Amber St,3 Beds,1 Bath,"1,016 sqft",No Info,Garage,Pool,"$119,900",Philadelphia
1232 South St #B,2 Beds,2 Baths,939 sqft,1900,1 Parking Spaces,Pool,"$310,000",Philadelphia
5917 Trinity St,4 Beds,3 Baths,"1,510 sqft",1920,Open Parking,Pool,"$224,900",Philadelphia
4325 Freeland Ave,4 Beds,2 Baths,"1,440 sqft",1920,Open Parking,No,"$325,000",Philadelphia
10910 Kipling Ln,4 Beds,3 Baths,"1,476 sqft",1963,1 Car Garage,No,"$324,900",Philadelphia
2437 Federal St #A,2 Beds,2 Baths,"1,100 sqft",No Info,Open Parking,Pool,"$279,000",Philadelphia
1801 Fairmount Ave #3B,2 Beds,2 Baths,"1,000 sqft",2021,None,Pool,"$549,999",Philadelphia
374 Shurs Ln #304,1 Bed,1 Bath,927 sqft,No Info,Garage,Pool,"$259,500",Philadelphia
5819 Henry Ave,3 Beds,2 Baths,"1,951 sqft",1940,Garage,No,"$315,000",Philadelphia
469 Kingsley St,3 Beds,2 Baths,"1,120 sqft",1950,1 Car Garage,Pool,"$299,900",Philadelphia
2253 Cross St,3 Beds,3 Baths,"1,700 sqft",2017,Open Parking,Pool,"$435,000",Philadelphia
2939 Aramingo Ave,3 Beds,2 Baths,"1,450 sqft",1920,None,Pool,"$284,000",Philadelphia
15001 Sunflower Dr,3 Beds,3 Baths,"2,181 sqft",2008,1 Car Garage,Pool,"$359,900",Philadelphia
419 Magee Ave,2 Beds,,"1,200 sqft",1925,Open Parking,Pool,"$240,000",Philadelphia
6460 Drexel Rd,5 Beds,3 Baths,"2,383 sqft",1925,2 Car Garage,No,"$529,900",Philadelphia
436 Leverington Ave,2 Beds,1 Bath,"1,032 sqft",1935,Open Parking,Pool,"$239,000",Philadelphia
2018 Walnut St #26B,2 Beds,2 Baths,"1,411 sqft",1980,Open Parking,Pool,"$649,900",Philadelphia
2630 Taunton St,4 Beds,3 Baths,"1,672 sqft",1956,1 Car Garage,No,"$319,900",Philadelphia
1513 N 6th St,5 Beds,3 Baths,"2,019 sqft",1915,Open Parking,No,"$230,000",Philadelphia
3348 N Sydenham St,3 Beds,2 Baths,"1,128 sqft",1925,Open Parking,Pool,"$100,000",Philadelphia
114 E Walnut Park Dr,3 Beds,2 Baths,"1,152 sqft",1955,1 Car Garage,Pool,"$245,900",Philadelphia
6118 Marsden St,3 Beds,2 Baths,"1,284 sqft",1920,Open Parking,No,"$249,900",Philadelphia
1728 Wallace St #102,2 Beds,2 Baths,"1,305 sqft",1900,None,Pool,"$359,000",Philadelphia
2512 Sepviva St,4 Beds,2 Baths,"1,410 sqft",No Info,6 Car Garage,Pool,"$275,000",Philadelphia
3570 E Crown Ave,3 Beds,2 Baths,"1,260 sqft",1964,1 Open Spaces,Pool,"$299,000",Philadelphia
1228 Arch St #6E,2 Beds,2 Baths,"1,212 sqft",1920,Open Parking,Pool,"$385,000",Philadelphia
242 W Gorgas Ln,3 Beds,3 Baths,"1,504 sqft",1965,1 Car Garage,No,"$379,999",Philadelphia
1733 Sepviva St,4 Beds,3 Baths,"2,600 sqft",1900,Open Parking,Pool,"$749,900",Philadelphia
916 Gilham St,3 Beds,3 Baths,"1,258 sqft",1949,1 Car Garage,No,"$299,900",Philadelphia
118 21st St #623,1 Bed,1 Bath,523 sqft,1954,Garage,Pool,"$79,592",Philadelphia
3900 Ford Rd #6A,2 Beds,2 Baths,"1,330 sqft",1961,No Info,Pool,"$130,000",Philadelphia
4863 Umbria St,3 Beds,2 Baths,"1,134 sqft",1930,Open Parking,Pool,"$299,000",Philadelphia
6533 N Park Ave,4 Beds,4 Baths,"2,475 sqft",1935,Open Parking,No,"$339,900",Philadelphia
210 Locust St #21FW,1 Bed,1 Bath,728 sqft,1963,1 Car Garage,Pool,"$415,000",Philadelphia
1638 W Glenwood Ave,3 Beds,2 Baths,"1,217 sqft",1939,Open Parking,No,"$83,000",Philadelphia
2020 Moore St,3 Beds,2 Baths,"1,200 sqft",1920,None,Pool,"$200,000",Philadelphia
1010 Addison St,2 Beds,2 Baths,"1,170 sqft",1978,1 Open Spaces,Pool,"$615,000",Philadelphia
6800 Henry Ave,3 Beds,3 Baths,"2,016 sqft",1964,1 Car Garage,No,"$370,000",Philadelphia
11972 Academy Rd,3 Beds,3 Baths,"2,183 sqft",2008,Open Parking,Pool,"$349,900",Philadelphia
2037 Lombard St,4 Beds,7 Baths,"4,898 sqft",2021,2 Car Garage,Pool,"$2,899,900",Philadelphia
4745 N Camac St,3 Beds,4 Baths,"1,350 sqft",1940,Open Parking,Pool,"$249,000",Philadelphia
2340 W Thompson St,3 Beds,3 Baths,"1,368 sqft",1925,Open Parking,Pool,"$365,000",Philadelphia
4101 Levick St,3 Beds,2 Baths,"1,350 sqft",1950,1 Car Garage,Pool,"$205,000",Philadelphia
607 Captains Way,3 Beds,3 Baths,"1,873 sqft",2010,2 Car Garage,Pool,"$825,000",Philadelphia
120 S Peach St,3 Beds,1 Bath,"1,200 sqft",1920,Open Parking,Pool,"$164,900",Philadelphia
707 Brown St #A,2 Beds,2 Baths,"1,394 sqft",2007,1 Car Garage,Pool,"$365,000",Philadelphia
3857 Poplar St,4 Beds,1 Bath,"1,362 sqft",1930,None,Pool,"$150,000",Philadelphia
4601 Ashville St,2 Beds,,"1,216 sqft",1950,2 Car Garage,Pool,"$195,000",Philadelphia
133 N Bread St #C1,2 Beds,3 Baths,"1,326 sqft",2006,1 Car Garage,Pool,"$516,000",Philadelphia
2426 Tulip St,2 Beds,1 Bath,666 sqft,No Info,Open Parking,Pool,"$169,900",Philadelphia
8010 Madison Ave,3 Beds,1 Bath,"1,292 sqft",1960,3 Parking Spaces,No,"$131,900",Philadelphia
1524 N 8th St #1,2 Beds,3 Baths,"1,128 sqft",1920,Open Parking,Pool,"$300,000",Philadelphia
820 N Taylor St,3 Beds,1 Bath,"1,028 sqft",1920,Open Parking,Pool,"$449,000",Philadelphia
53 E Bringhurst St,6 Beds,2 Baths,"1,752 sqft",1900,Open Parking,No,"$199,500",Philadelphia
1514 Womrath St,5 Beds,2 Baths,"1,436 sqft",1940,Open Parking,No,"$104,900",Philadelphia
733 S 12th St #200,3 Beds,2 Baths,"1,226 sqft",1900,1 Car Garage,Pool,"$565,000",Philadelphia
1420 Locust St #23A,3 Beds,3 Baths,"1,524 sqft",1977,No Info,Pool,"$462,500",Philadelphia
2420 S Iseminger St,3 Beds,2 Baths,"1,020 sqft",1925,Open Parking,Pool,"$359,000",Philadelphia
9032 Ashton Rd,4 Beds,1 Bath,"1,296 sqft",1958,Garage,No,"$299,999",Philadelphia
5048 Irving St,3 Beds,2 Baths,"1,350 sqft",1925,Open Parking,Pool,"$329,900",Philadelphia
2700 Phillips Ter,4 Beds,,"1,800 sqft",1965,Open Parking,Pool,"$290,000",Philadelphia
1348 Gilham St,3 Beds,1 Bath,"1,048 sqft",1941,Open Parking,Pool,"$199,000",Philadelphia
3012 Robbins Ave,3 Beds,2 Baths,"1,140 sqft",1935,No Info,Pool,"$239,000",Philadelphia
215 Bainbridge St,3 Beds,3 Baths,"2,400 sqft",1980,1 Car Garage,Pool,"$849,900",Philadelphia
9009 Eastview St,4 Beds,3 Baths,"1,404 sqft",1956,1 Car Garage,No,"$359,900",Philadelphia
1013 S 24th St,3 Beds,3 Baths,"1,486 sqft",1920,Open Parking,Pool,"$619,000",Philadelphia
2032 Fernon St,3 Beds,3 Baths,"1,500 sqft",1923,Open Parking,Pool,"$425,000",Philadelphia
2216 Lansing St,2 Beds,2 Baths,943 sqft,1964,1 Car Garage,No,"$269,900",Philadelphia
7330 Revere St,3 Beds,3 Baths,"1,518 sqft",1953,2 Open Spaces,No,"$439,000",Philadelphia
7600 E Roosevelt Blvd #305,1 Bed,1 Bath,712 sqft,1960,Garage,Pool,"$99,900",Philadelphia
864 Moyer St,3 Beds,2 Baths,"1,053 sqft",1920,Open Parking,Pool,"$305,000",Philadelphia
1919 Brown St #1,3 Beds,3 Baths,"1,375 sqft",2021,Open Parking,Pool,"$459,900",Philadelphia
525 Fitzwater St #3,2 Beds,2 Baths,548 sqft,No Info,None,Pool,"$315,000",Philadelphia
182 Gay St #1202,1 Bed,1 Bath,759 sqft,2005,1 Parking Spaces,Pool,"$179,900",Philadelphia
2640 Latona St,3 Beds,2 Baths,"2,000 sqft",1923,Open Parking,No,"$379,900",Philadelphia
1108 N Hope St,4 Beds,3 Baths,"1,920 sqft",2012,No Info,Pool,"$484,900",Philadelphia
6528 Chester Ave,3 Beds,1 Bath,"1,092 sqft",1925,Open Parking,Pool,"$135,000",Philadelphia
10944 Modena Pl,3 Beds,2 Baths,"1,449 sqft",1964,1 Car Garage,Pool,"$285,000",Philadelphia
1339 S Lambert St,2 Beds,2 Baths,982 sqft,1920,Open Parking,Pool,"$264,000",Philadelphia
5025 Pine St,5 Beds,4 Baths,"2,430 sqft",1925,Open Parking,Pool,"$495,000",Philadelphia
1008 S Randolph St,2 Beds,2 Baths,"1,155 sqft",1920,Open Parking,Pool,"$359,000",Philadelphia
811 Greenwich St,3 Beds,2 Baths,884 sqft,1920,Open Parking,Pool,"$434,999",Philadelphia
3125 Barnett St,3 Beds,1 Bath,960 sqft,1940,1 Car Garage,Pool,"$195,000",Philadelphia
618 McClellan St,3 Beds,2 Baths,"1,080 sqft",1920,Open Parking,Pool,"$329,000",Philadelphia
4818 E Thompson St,4 Beds,2 Baths,"1,739 sqft",1920,Open Parking,Pool,"$259,900",Philadelphia
4481 Tolbut St,3 Beds,2 Baths,"1,680 sqft",1959,1 Open Spaces,Pool,"$265,000",Philadelphia
855 N Uber St #B,2 Beds,3 Baths,"1,100 sqft",2009,None,Pool,"$404,900",Philadelphia
3284 Gaul St,3 Beds,1 Bath,"1,175 sqft",1920,Open Parking,Pool,"$169,500",Philadelphia
2202 Brandywine St,3 Beds,2 Baths,"1,492 sqft",1920,Open Parking,Pool,"$595,000",Philadelphia
643 E Sanger St,3 Beds,1 Bath,948 sqft,1928,Open Parking,Pool,"$149,900",Philadelphia
6121 N 7th St,3 Beds,2 Baths,"1,536 sqft",1945,1 Car Garage,Pool,"$169,000",Philadelphia
4523 Baker St,4 Beds,3 Baths,"2,240 sqft",1900,Open Parking,No,"$289,900",Philadelphia
2607 E Venango St,3 Beds,2 Baths,"1,402 sqft",1925,1 Open Spaces,Pool,"$254,900",Philadelphia
358 Cinnaminson St,3 Beds,3 Baths,,2021,1 Car Garage,Pool,"$604,900",Philadelphia
725 Chestnut St #2,3 Beds,4 Baths,"3,600 sqft",2016,Open Parking,Pool,"$1,795,000",Philadelphia
916 Latimer St,3 Beds,3 Baths,"2,300 sqft",1989,2 Car Garage,Pool,"$1,150,000",Philadelphia
4113 Cambridge St,4 Beds,3 Baths,,2021,Open Parking,Pool,"$379,999",Philadelphia
7828 Thouron Ave,3 Beds,1 Bath,"1,084 sqft",1950,1 Car Garage,Pool,"$164,900",Philadelphia
1864 Glendale Ave,4 Beds,,"2,564 sqft",1958,Open Parking,Pool,"$550,000",Philadelphia
622 Cantrell St,2 Beds,2 Baths,784 sqft,1928,Open Parking,Pool,"$225,000",Philadelphia
1518 S Newkirk St,2 Beds,3 Baths,"1,527 sqft",1920,Open Parking,Pool,"$239,900",Philadelphia
1925 Christian St #B,2 Beds,1 Bath,540 sqft,1900,Open Parking,Pool,"$260,000",Philadelphia
124 Catharine St,3 Beds,2 Baths,"1,950 sqft",1915,None,Pool,"$550,000",Philadelphia
1013 Longshore Ave,3 Beds,2 Baths,"1,188 sqft",1950,1 Car Garage,No,"$225,000",Philadelphia
334 Earp St,3 Beds,3 Baths,"1,200 sqft",1920,Open Parking,Pool,"$375,000",Philadelphia
635 S 51st St,4 Beds,3 Baths,"2,090 sqft",1925,Open Parking,No,"$379,900",Philadelphia
19 Brewerytown Ct,3 Beds,3 Baths,"1,367 sqft",2006,1 Car Garage,Pool,"$369,900",Philadelphia
500 Walnut St #1600,3 Beds,4 Baths,"4,300 sqft",2017,2 Car Garage,Pool,"$8,500,000",Philadelphia
1811 W Nedro Ave,4 Beds,3 Baths,"1,716 sqft",1925,1 Car Garage,Pool,"$165,000",Philadelphia
267 E Slocum St,4 Beds,4 Baths,,2021,Open Parking,No,"$549,000",Philadelphia
1702 Tasker St,3 Beds,2 Baths,"1,020 sqft",1915,None,Pool,"$260,000",Philadelphia
320 Leverington Ave,3 Beds,1 Bath,"1,082 sqft",1925,1 Open Spaces,Pool,"$250,000",Philadelphia
932 S 50th St,3 Beds,2 Baths,"1,452 sqft",1925,Open Parking,Pool,"$424,900",Philadelphia
43 E Pleasant St,4 Beds,1 Bath,931 sqft,1925,Open Parking,No,"$149,900",Philadelphia
5720 Wissahickon Ave #D16,2 Beds,1 Bath,"74,340 sqft ",1963,1 Car Garage,Pool,"$58,000",Philadelphia
2735 S Marvine St,3 Beds,2 Baths,"1,080 sqft",1950,Open Parking,Pool,"$325,000",Philadelphia
1613 Womrath St,3 Beds,1 Bath,"1,200 sqft",1925,Open Parking,No,"$130,000",Philadelphia
2439 N 19th St,7 Beds,,"1,915 sqft",1915,None,Pool,"$160,000",Philadelphia
36 S Strawberry St #25,1 Bed,1 Bath,929 sqft,1900,None,Pool,"$319,000",Philadelphia
5021 S Convent Ln #B,1 Bed,2 Baths,"1,147 sqft",1972,No Info,Pool,"$159,900",Philadelphia
2119 Clymer St,2 Beds,2 Baths,"1,170 sqft",1920,Garage,Pool,"$489,000",Philadelphia
313 Cecil B Moore Ave,4 Beds,2 Baths,"1,512 sqft",1920,Open Parking,Pool,"$359,900",Philadelphia
7408 Hill Rd,4 Beds,3 Baths,"1,546 sqft",1964,1 Car Garage,No,"$390,000",Philadelphia
2565 Tulip St,2 Beds,1 Bath,924 sqft,No Info,None,Pool,"$174,900",Philadelphia
1222 Ellsworth St,4 Beds,2 Baths,"2,058 sqft",1915,None,Pool,"$625,000",Philadelphia
249 S 45th St,5 Beds,3 Baths,"3,348 sqft",1900,Open Parking,Pool,"$610,000",Philadelphia
5218 Walton Ave,3 Beds,2 Baths,"1,920 sqft",1925,Open Parking,No,"$265,000",Philadelphia
2532 Pine St,3 Beds,3 Baths,"1,632 sqft",No Info,Open Parking,Pool,"$799,000",Philadelphia
410 S Front St #110,2 Beds,2 Baths,"1,586 sqft",2015,1 Car Garage,Pool,"$847,700",Philadelphia
2009 S Garnet St,3 Beds,2 Baths,956 sqft,1920,Open Parking,Pool,"$239,000",Philadelphia
1139 Harrison St,4 Beds,2 Baths,"1,800 sqft",1940,Garage,No,"$239,900",Philadelphia
1316 N Franklin St #2,2 Beds,3 Baths,"1,553 sqft",2021,Open Parking,Pool,"$339,000",Philadelphia
4360 N Orianna St,2 Beds,2 Baths,884 sqft,1935,Open Parking,Pool,"$80,000",Philadelphia
541 S 12th St #C,2 Beds,2 Baths,"1,030 sqft",1988,Open Parking,Pool,"$489,000",Philadelphia
1723 N Stillman St,3 Beds,1 Bath,"1,200 sqft",1920,Open Parking,No,"$199,900",Philadelphia
5720 Wissahickon Ave #C8,1 Bed,1 Bath,,Year Built,,Pool,"$49,900",Philadelphia
725 Greymont St,3 Beds,2 Baths,"1,097 sqft",1957,1 Car Garage,No,"$314,900",Philadelphia
737 Melon Pl #A,3 Beds,1 Bath,758 sqft,2007,1 Open Spaces,Pool,"$159,900",Philadelphia
7064 Edmund St,3 Beds,1 Bath,"1,160 sqft",1910,Open Parking,Pool,"$139,000",Philadelphia
727 McClellan St,2 Beds,1 Bath,"1,000 sqft",1920,None,Pool,"$314,900",Philadelphia
6730 N Lawrence St,3 Beds,2 Baths,,1965,No Info,Pool,"$223,500",Philadelphia
2746 N Bonsall St,3 Beds,1 Bath,926 sqft,1925,None,Pool,"$115,000",Philadelphia
326 Gerritt St,2 Beds,1 Bath,750 sqft,1920,None,Pool,"$199,999",Philadelphia
2661 S Lloyd St,3 Beds,2 Baths,"1,046 sqft",1959,Open Parking,Pool,"$189,900",Philadelphia
1815 Fillmore St,3 Beds,1 Bath,"1,148 sqft",1925,Open Parking,No,"$100,000",Philadelphia
1425 Locust St,3 Beds,3 Baths,"2,443 sqft",1900,Open Parking,Pool,"$1,219,000",Philadelphia
5741 N 17th St,4 Beds,3 Baths,"1,760 sqft",1925,1 Car Garage,Pool,"$289,900",Philadelphia
1712 Sigel St,3 Beds,1 Bath,"1,024 sqft",1920,Open Parking,Pool,"$173,000",Philadelphia
1724 Pierce St,2 Beds,2 Baths,938 sqft,1920,Open Parking,Pool,"$299,900",Philadelphia
1543 S Patton St,3 Beds,2 Baths,"1,020 sqft",1923,Open Parking,Pool,"$239,900",Philadelphia
1221 Shackamaxon St #17,2 Beds,2 Baths,"1,130 sqft",2007,1 Car Garage,Pool,"$449,900",Philadelphia
906 Bridge St,3 Beds,1 Bath,"1,140 sqft",1925,None,Pool,"$144,900",Philadelphia
1811 Medary Ave,3 Beds,1 Bath,"1,104 sqft",1915,None,Pool,"$155,000",Philadelphia
1104 E Haines St,3 Beds,2 Baths,"1,895 sqft",1925,1 Car Garage,No,"$283,000",Philadelphia
817 Winton St,2 Beds,1 Bath,780 sqft,1920,Open Parking,Pool,"$175,000",Philadelphia
4705 Hazel Ave,6 Beds,4 Baths,"3,137 sqft",1915,Open Parking,No,"$595,000",Philadelphia
5722 Leonard St,3 Beds,2 Baths,"1,220 sqft",1940,Open Parking,Pool,"$115,000",Philadelphia
1626 Lindley Ave,7 Beds,,"2,102 sqft",1915,None,Pool,"$350,000",Philadelphia
306 Dupont St,3 Beds,3 Baths,"2,349 sqft",2009,2 Car Garage,Pool,"$519,900",Philadelphia
845 N Lawrence St,3 Beds,3 Baths,"2,008 sqft",1920,Open Parking,Pool,"$450,000",Philadelphia
1711 W Diamond St,,,"3,426 sqft",1915,None,Pool,"$425,000",Philadelphia
4548 Strahle St,3 Beds,2 Baths,"1,152 sqft",1965,1 Car Garage,Pool,"$234,899",Philadelphia
2609 Catharine St,3 Beds,2 Baths,"1,632 sqft",2013,Open Parking,No,"$569,000",Philadelphia
746 E Passyunk Ave #G,3 Beds,1 Bath,"1,200 sqft",1900,Open Parking,Pool,"$495,000",Philadelphia
1029 Spruce St #307,2 Beds,1 Bath,841 sqft,1900,Open Parking,Pool,"$305,000",Philadelphia
2231 Greenwich St,3 Beds,3 Baths,"1,325 sqft",2018,Open Parking,Pool,"$390,000",Philadelphia
1010 Piermont St,4 Beds,2 Baths,"1,412 sqft",1960,Garage,No,"$334,900",Philadelphia
4104 Baltimore Ave,6 Beds,,"2,250 sqft",1935,Open Parking,Pool,"$602,500",Philadelphia
1336 E Lycoming St,3 Beds,2 Baths,"1,127 sqft",1925,Open Parking,No,"$195,000",Philadelphia
2211 S Felton St,4 Beds,2 Baths,"1,128 sqft",1920,Open Parking,Pool,"$175,000",Philadelphia
946 N Lawrence St,3 Beds,2 Baths,"2,248 sqft",1920,Open Parking,Pool,"$645,000",Philadelphia
1130 Webster St,3 Beds,2 Baths,"1,980 sqft",2021,Open Parking,Pool,"$799,000",Philadelphia
1138 E Upsal St,3 Beds,2 Baths,"1,024 sqft",1925,1 Car Garage,Pool,"$159,900",Philadelphia
515 S Juniper St,3 Beds,2 Baths,"1,215 sqft",No Info,Open Parking,Pool,"$575,000",Philadelphia
410 Olive St,4 Beds,4 Baths,"3,300 sqft",2013,2 Open Spaces,Pool,"$2,100,000",Philadelphia
4833 Morris St,6 Beds,3 Baths,"2,520 sqft",1930,1 Car Garage,Pool,"$324,900",Philadelphia
5900 Christian St,6 Beds,,"1,707 sqft",1925,Open Parking,Pool,"$176,900",Philadelphia
2941 S Broad St,3 Beds,2 Baths,"2,100 sqft",1925,1 Open Spaces,Pool,"$549,900",Philadelphia
2016 E Venango St,3 Beds,2 Baths,"1,088 sqft",1925,Open Parking,Pool,"$184,900",Philadelphia
614 N 21st St,4 Beds,2 Baths,"1,860 sqft",1920,None,Pool,"$535,000",Philadelphia
1328 E Eyre St,4 Beds,1 Bath,"1,530 sqft",1925,Open Parking,Pool,"$275,000",Philadelphia
1519 Carpenter St #1,2 Beds,3 Baths,"1,570 sqft",2021,No Info,Pool,"$575,000",Philadelphia
1825 Mower St,3 Beds,2 Baths,"1,005 sqft",1956,1 Car Garage,No,"$279,900",Philadelphia
1620 Cambridge St #A,2 Beds,2 Baths,"1,074 sqft",2018,Open Parking,Pool,"$325,000",Philadelphia
130 N Bread St #132,2 Beds,2 Baths,"1,077 sqft ",1900,Open Parking,Pool,"$384,900",Philadelphia
