Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
280 Spear St #29B,1 Bed,1 Bath,797 sqft ,No Info,1 Parking Spaces,,"$1,345,000",San Francisco
1998 Broadway St #807,2 Beds,2 Baths,"1,030 sqft ",1964,1 Parking Spaces,,"$1,350,000",San Francisco
181 Ofarrell St #514,1 Bed,2 Baths,"1,080 sqft",1907,No Info,,"$900,000",San Francisco
785 Golden Gate Ave #403,1 Bed,1 Bath,,1983,Garage,,"$699,000",San Francisco
2424 Jones St,5 Beds,4 Baths,,No Info,3 Car Garage,,"$7,195,000",San Francisco
151 Alice B Toklas Pl #603,1 Bed,1 Bath,,1920,Garage,,"$989,000",San Francisco
4921 California St,8 Beds,4 Baths,"3,576 sqft",1964,Garage,,"$1,888,888",San Francisco
765 Market St #32D,2 Beds,4 Baths,"3,814 sqft ",2001,3 Parking Spaces,,"$14,888,000",San Francisco
650 Delancey St #106,2 Beds,2 Baths,"1,554 sqft ",1996,1 Parking Spaces,Pool,"$1,699,000",San Francisco
20 Scott Aly,2 Beds,1 Bath,"1,092 sqft",1997,Attached Garage,Pool,"$965,000",San Francisco
233 Franklin St #208,1 Bed,1 Bath,780 sqft,2010,Garage,,"$999,000",San Francisco
245 5th St #106,1 Bed,1 Bath,"1,566 sqft",1996,Garage,,"$1,279,000",San Francisco
254 Roosevelt Way,5 Beds,4 Baths,"2,500 sqft",1904,No Info,,"$1,995,000",San Francisco
1221 Harrison St #21,1 Bed,2 Baths,"1,404 sqft",2004,Garage,Pool,"$1,090,000",San Francisco
473 Tehama St #B,3 Beds,1 Bath,992 sqft,1908,No Info,,"$850,000",San Francisco
300 Beale St #504,1 Bed,1 Bath,754 sqft ,1937,Garage,,"$799,000",San Francisco
1344 Eddy St,3 Beds,2 Baths,"1,900 sqft",2007,1 Car Garage,No,"$1,584,900",San Francisco
306-314 Francisco St,9 Beds,5 Baths,,1924,2 Car Garage,,"$3,649,000",San Francisco
250 King St #704,Studio,1 Bath,587 sqft,2004,Garage,,"$649,000",San Francisco
968-970 Potrero Ave,6 Beds,1 Bath,"3,030 sqft",1890,No Info,,"$1,499,000",San Francisco
1304 Eddy St,3 Beds,2 Baths,,2007,Attached Garage,No,"$1,339,000",San Francisco
492 Bartlett St,,,"2,552 sqft",1900,No Info,,"$1,890,000",San Francisco
937 S Van Ness Ave,6 Beds,5 Baths,"2,595 sqft",1875,No Info,No,"$2,888,000",San Francisco
716 Ashbury St,5 Beds,3 Baths,"4,304 sqft",1904,Attached Garage,,"$3,750,000",San Francisco
630 Mason St #401,1 Bed,1 Bath,840 sqft,1927,No Info,,"$648,000",San Francisco
1200 Gough St #10C,1 Bed,1 Bath,840 sqft,1966,0 Open Spaces,Pool,"$799,000",San Francisco
738 Geneva Ave,3 Beds,2 Baths,"1,582 sqft",1960,Garage,No,"$1,249,000",San Francisco
246 2nd St #901,1 Bed,1 Bath,668 sqft ,2000,No Info,,"$728,000",San Francisco
2847 Clay St #2847,2 Beds,2 Baths,"1,417 sqft",2001,Attached Garage,,"$1,990,000",San Francisco
385 Niagara Ave,4 Beds,2 Baths,"2,044 sqft",No Info,1 Parking Spaces,No,"$1,350,000",San Francisco
669 Ellis St,2 Beds,,"7,654 sqft",1909,No Info,,"$3,195,000",San Francisco
301 Mission St #21F,3 Beds,3 Baths,"1,887 sqft",2009,1 Parking Spaces,Pool,"$2,888,000",San Francisco
255 Red Rock Way #306H,1 Bed,1 Bath,744 sqft,1972,Attached Garage,Pool,"$710,000",San Francisco
3819-3821 23rd St,4 Beds,3 Baths,"3,080 sqft",1905,0 Open Spaces,,"$2,400,000",San Francisco
929 Diamond St,6 Beds,7 Baths,,No Info,2 Parking Spaces,No,"$2,475,000",San Francisco
338 Spear St #40E,2 Beds,2 Baths,"1,582 sqft",2009,Attached Garage,,"$2,499,000",San Francisco
8 Buchanan St #401,2 Beds,1 Bath,789 sqft,2014,No Info,,"$898,000",San Francisco
123 Corwin St #B,2 Beds,1 Bath,817 sqft,1962,Garage,,"$950,000",San Francisco
260 King St #503,2 Beds,2 Baths,"1,287 sqft ",2004,Attached Garage,,"$1,199,000",San Francisco
3912 Cesar Chavez St,2 Beds,1 Bath,,No Info,Attached Garage,,"$1,195,000",San Francisco
606 Broadway,,,"11,340 sqft",1907,No Info,,"$8,000,000",San Francisco
1101 Pacific Ave #501,3 Beds,2 Baths,"1,458 sqft",2000,Attached Garage,Pool,"$1,890,000",San Francisco
280 Spear St #34F,3 Beds,3 Baths,"2,001 sqft ",No Info,1 Parking Spaces,,"$4,695,000",San Francisco
401 Harrison St #42D,3 Beds,3 Baths,"1,949 sqft",2014,1 Parking Spaces,Pool,"$3,595,000",San Francisco
1450 Franklin St #505,2 Beds,2 Baths,"1,326 sqft",2017,Attached Garage,,"$1,300,000",San Francisco
2057 15th St #C,3 Beds,1 Bath,"1,334 sqft",1907,Attached Garage,Pool,"$1,199,000",San Francisco
778 2nd Ave,2 Beds,2 Baths,"1,271 sqft",1910,1 Parking Spaces,,"$1,495,000",San Francisco
791 18th Ave,2 Beds,1 Bath,"1,150 sqft",1920,Garage,,"$1,099,000",San Francisco
1369 Natoma St #A,2 Beds,1 Bath,713 sqft,1906,No Info,,"$730,000",San Francisco
151 Alice B Toklas Pl #805,1 Bed,2 Baths,"1,614 sqft ",1920,Attached Garage,Pool,"$1,075,000",San Francisco
175 Russ St #14,2 Beds,3 Baths,"1,361 sqft",2003,Garage,,"$1,189,000",San Francisco
1100 Union St #800,3 Beds,4 Baths,"2,614 sqft",1930,Attached Garage,,"$4,195,000",San Francisco
11 Franklin St #802,2 Beds,2 Baths,979 sqft,2016,1 Parking Spaces,,"$1,198,000",San Francisco
650 Turk St #507,Studio,1 Bath,,,,,"$475,000",San Francisco
52 Innes Ct #103,2 Beds,2 Baths,"1,185 sqft ",2017,Attached Garage,,"$799,000",San Francisco
1645 Pacific Ave #2G,2 Beds,3 Baths,"1,525 sqft ",2014,Garage,,"$2,470,000",San Francisco
3014 26th St,3 Beds,2 Baths,"1,200 sqft",1900,Garage,,"$1,495,000",San Francisco
1750 Taylor St #1401,2 Beds,3 Baths,"3,640 sqft",1961,Garage,,"$7,995,000",San Francisco
1374 Gilman Ave,4 Beds,2 Baths,"1,923 sqft",1950,Garage,No,"$1,088,000",San Francisco
10 Perego Ter,3 Beds,2 Baths,"2,312 sqft",1962,Garage,,"$1,785,000",San Francisco
558 Ashbury St,3 Beds,1 Bath,"1,651 sqft",1904,1 Parking Spaces,,"$1,495,000",San Francisco
1966 Green St,,,"3,913 sqft",1901,No Info,,"$2,950,000",San Francisco
1863 Mission St #203,1 Bed,1 Bath,,,,,"$679,000",San Francisco
4315-4317 Lincoln Way,3 Beds,4 Baths,"2,311 sqft",1933,Attached Garage,No,"$1,850,000",San Francisco
925 Burnett Ave,7 Beds,5 Baths,"3,842 sqft",1971,3 Car Garage,,"$2,898,000",San Francisco
555 4th St #618,2 Beds,2 Baths,"1,161 sqft ",2006,1 Parking Spaces,,"$1,095,000",San Francisco
601 Van Ness Ave #309,1 Bed,1 Bath,694 sqft,1982,1 Parking Spaces,Pool,"$595,000",San Francisco
218 Winfield St,4 Beds,3 Baths,"1,997 sqft",1905,Garage,,"$1,698,000",San Francisco
1331 Stevenson St,1 Bed,1 Bath,600 sqft,1907,No Info,,"$650,000",San Francisco
720 Stockton St #6,2 Beds,2 Baths,,2001,Attached Garage,,"$1,090,000",San Francisco
1320 Masonic Ave,3 Beds,4 Baths,"2,000 sqft",1906,Attached Garage,,"$2,000,000",San Francisco
1385 Minna St,2 Beds,1 Bath,"1,044 sqft",1907,No Info,,"$749,000",San Francisco
619 28th Ave,7 Beds,7 Baths,"6,570 sqft",1926,4 Car Garage,,"$4,395,000",San Francisco
3943 26th St,2 Beds,1 Bath,881 sqft,1900,No Info,,"$1,198,000",San Francisco
85 Melba Ave,4 Beds,3 Baths,"2,700 sqft",1936,Attached Garage,No,"$1,890,000",San Francisco
2121 Webster St #108,3 Beds,4 Baths,"2,888 sqft",2017,1 Parking Spaces,Pool,"$5,800,000",San Francisco
Type 18 Plan in Serif by L37 Partners,Studio,1 Bath,363 sqft,2021,Garage,,"$498,250+",San Francisco
51 Innes Ct. #401 Plan in The San Francisco Shipyard : Monarch by Lennar,2 Beds,2 Baths,"1,119 sqft",2021,No Info,,"$989,000+",San Francisco
555 4th St #435,1 Bed,1 Bath,681 sqft,2006,Attached Garage,,"$749,000",San Francisco
15-19 San Carlos St #15,2 Beds,1 Bath,,1906,Attached Garage,Pool,"$925,000",San Francisco
451 Kansas St #448,2 Beds,3 Baths,"1,030 sqft",2007,Garage,,"$1,180,000",San Francisco
490 Connecticut St #4,1 Bed,1 Bath,,1940,1 Parking Spaces,,"$798,000",San Francisco
662-668 Clay St,,,"26,268 sqft",1912,No Info,,"$17,000,000",San Francisco
60 Ora Way #H208,1 Bed,1 Bath,684 sqft,1975,Attached Garage,,"$422,133",San Francisco
53 Wilder St #204,2 Beds,2 Baths,"1,301 sqft ",2006,Garage,,"$1,195,000",San Francisco
1501 Filbert St #4A,2 Beds,2 Baths,"1,220 sqft ",2014,Attached Garage,,"$1,595,000",San Francisco
458 11th Ave #458,7 Beds,,"4,512 sqft",2005,Attached Garage,,"$2,150,000",San Francisco
453 Douglass St,4 Beds,3 Baths,"2,090 sqft",1905,No Info,,"$2,800,000",San Francisco
2250 24th St #329,2 Beds,2 Baths,"1,030 sqft ",1989,Garage,Pool,"$898,000",San Francisco
201 Sansome St #905,1 Bed,1 Bath,,1909,No Info,,"$725,000",San Francisco
742-744 43rd Ave,4 Beds,5 Baths,"2,628 sqft",1947,Garage,,"$1,998,000",San Francisco
77 Dow Pl #305,1 Bed,2 Baths,985 sqft,2002,1 Parking Spaces,,"$749,999",San Francisco
1538-1540 Palou Ave,4 Beds,2 Baths,"1,550 sqft",1900,No Info,No,"$888,000",San Francisco
Residence #334 Plan in Fulton 555 by Z&L Properties,2 Beds,2 Baths,836 sqft,2021,Garage,,"$1,099,000+",San Francisco
1 Hawthorne St #7G,1 Bed,1 Bath,863 sqft,No Info,1 Parking Spaces,,"$1,050,000",San Francisco
2170 Green St #2174,9 Beds,9 Baths,"7,720 sqft",1900,0 Open Spaces,,"$10,270,000",San Francisco
927 Union St #929,4 Beds,2 Baths,"2,760 sqft",1908,No Info,,"$2,550,000",San Francisco
334 Alemany Blvd #3,1 Bed,1 Bath,530 sqft,1964,0 Open Spaces,,"$501,500",San Francisco
3338 San Bruno Ave,,,,,,,"$349,900",San Francisco
400 Beale St #506,2 Beds,1 Bath,"1,037 sqft",2002,Garage,,"$999,000",San Francisco
2160 Hayes St #2,3 Beds,3 Baths,"1,623 sqft",2021,Attached Garage,,"$2,025,000",San Francisco
1108 Shotwell St #A,1 Bed,1 Bath,,No Info,Garage,,"$849,000",San Francisco
333 Haight St,11 Beds,8 Baths,"5,400 sqft",1961,Garage,,"$3,795,000",San Francisco
385 Tehama St,1 Bed,1 Bath,"1,566 sqft",1996,Garage,,"$1,279,000",San Francisco
Address Not Disclosed,7 Beds,4 Baths,"3,330 sqft",1902,2 Car Garage,,"$3,388,000",San Francisco
97 High St,3 Beds,3 Baths,"2,332 sqft",2002,Garage,,"$2,099,000",San Francisco
51 Innes Ct #207,1 Bed,1 Bath,720 sqft ,2017,1 Parking Spaces,,"$600,000",San Francisco
201 Harrison St #300,1 Bed,1 Bath,736 sqft ,1991,Attached Garage,Pool,"$750,000",San Francisco
1000 3rd St #1105,2 Beds,2 Baths,"1,218 sqft",2018,1 Parking Spaces,,"$1,565,000",San Francisco
1034 Chestnut St,3 Beds,2 Baths,,1940,Garage,,"$3,500,000",San Francisco
1145-1155 Hyde St,11 Beds,5 Baths,"6,400 sqft",1909,2 Car Garage,,"$3,995,000",San Francisco
2177 3rd St #613,Studio,1 Bath,502 sqft,2020,No Info,No,"$725,000",San Francisco
858 Capp St #3,2 Beds,2 Baths,"1,212 sqft",2021,1 Parking Spaces,,"$1,499,000",San Francisco
1 Steuart St #304,1 Bed,2 Baths,"1,082 sqft",No Info,No Info,No,"$1,850,000",San Francisco
22 Vistaview Ct,3 Beds,2 Baths,"1,594 sqft",1985,No Info,No,"$1,200,000",San Francisco
52 Innes Ct #201,2 Beds,2 Baths,"1,080 sqft",2017,Garage,Pool,"$899,000",San Francisco
631 Folsom St #16F,2 Beds,2 Baths,"1,190 sqft ",2009,1 Parking Spaces,,"$1,395,000",San Francisco
400 Bristol Ct #312,1 Bed,1 Bath,"1,066 sqft",No Info,No Info,No,"$1,693,000",San Francisco
1 Wattson Pl #2,2 Beds,,963 sqft,2002,No Info,,"$749,000",San Francisco
1979 Clay St,4 Beds,3 Baths,"2,718 sqft",1938,Attached Garage,Pool,"$2,700,000",San Francisco
2227-2229 Lombard St,5 Beds,,"4,188 sqft",1931,Garage,,"$3,300,000",San Francisco
445 Francisco St #601F,2 Beds,2 Baths,"1,311 sqft",2001,Garage,,"$2,198,000",San Francisco
933-939 Jones St,11 Beds,7 Baths,"5,194 sqft",,,,"$2,400,000",San Francisco
2500 Steiner St #3,5 Beds,4 Baths,"3,500 sqft",1927,Attached Garage,,"$6,995,000",San Francisco
51 Innes Ct. #312 Plan in The San Francisco Shipyard : Monarch by Lennar,2 Beds,2 Baths,"1,080 sqft",2021,No Info,,"$965,000+",San Francisco
875 California St #202,2 Beds,2 Baths,"1,474 sqft",No Info,No Info,No,"$2,850,000",San Francisco
280 Spear St #34A,2 Beds,2 Baths,"1,735 sqft ",No Info,1 Parking Spaces,,"$2,825,000",San Francisco
818 Van Ness Ave #406,2 Beds,2 Baths,994 sqft,2008,Garage,,"$1,099,000",San Francisco
2816 21st St,3 Beds,3 Baths,"2,210 sqft",1910,No Info,Pool,"$1,689,000",San Francisco
290 Meadow Dr #1,3 Beds,4 Baths,"2,457 sqft",No Info,No Info,No,"$3,734,000",San Francisco
1340 Clay St #601,2 Beds,2 Baths,"2,000 sqft",1991,Attached Garage,,"$1,998,000",San Francisco
1177 California St #1207,2 Beds,2 Baths,"1,059 sqft ",No Info,1 Parking Spaces,,"$1,245,000",San Francisco
15 Brush Pl,6 Beds,3 Baths,"5,200 sqft",1986,No Info,Pool,"$4,750,000",San Francisco
601 Van Ness Ave #424,1 Bed,1 Bath,834 sqft ,1982,1 Parking Spaces,,"$649,000",San Francisco
2000 Ellis St #205,1 Bed,1 Bath,595 sqft,2013,Garage,,"$749,000",San Francisco
1160 Mission St #1608,2 Beds,2 Baths,"1,201 sqft ",2008,54 Carport Spaces,,"$1,295,000",San Francisco
2177 3rd St #604,1 Bed,1 Bath,686 sqft,2020,No Info,No,"$935,000",San Francisco
2 Mint Plz #202,1 Bed,1 Bath,769 sqft,1926,No Info,,"$775,000",San Francisco
255 Berry St #308,2 Beds,1 Bath,"1,045 sqft",2004,Garage,,"$1,199,800",San Francisco
3814 Cesar Chavez St,2 Beds,,"1,191 sqft",1917,Attached Garage,,"$1,395,000",San Francisco
1865 Union St #1869,2 Beds,,"5,300 sqft",1900,No Info,,"$4,495,000",San Francisco
1450 Franklin St #605,2 Beds,2 Baths,"1,326 sqft",2017,Attached Garage,,"$1,599,000",San Francisco
1149 Esmeralda Ave,,,,,,,"$495,000",San Francisco
52 Innes Ct. #201 Plan in The San Francisco Shipyard : Monarch by Lennar,2 Beds,2 Baths,"1,080 sqft",2021,No Info,,"$899,000+",San Francisco
Residence #418 Plan in Fulton 555 by Z&L Properties,2 Beds,2 Baths,920 sqft,2021,Garage,,"$1,199,000+",San Francisco
181 Fremont St #62B,3 Beds,4 Baths,"2,263 sqft",2018,2 Parking Spaces,,"$6,880,000",San Francisco
418-420 35th Ave,,,"4,300 sqft",1927,Garage,,"$2,650,000",San Francisco
3141-3143 Fillmore St,1 Bed,12 Baths,"6,912 sqft",1912,No Info,,"$5,250,000",San Francisco
384 Holladay Ave,,,,,,,"$795,000",San Francisco
601 Van Ness Ave #649,1 Bed,1 Bath,720 sqft,1982,1 Parking Spaces,Pool,"$670,000",San Francisco
3131 Pierce St #301,2 Beds,2 Baths,,,,,"$1,649,000",San Francisco
3877-3879 Jackson St,8 Beds,6 Baths,"6,625 sqft",1910,No Info,,"$6,495,000",San Francisco
555 Golden Gate Ave #6C,2 Beds,1 Bath,834 sqft,2021,0 Open Spaces,,"$898,000",San Francisco
488 Folsom St #4004,2 Beds,3 Baths,"1,549 sqft",2019,1 Parking Spaces,Pool,"$2,625,000",San Francisco
555 Fulton St #505,1 Bed,1 Bath,506 sqft,No Info,No Info,No,"$799,000",San Francisco
38 Lusk St #4,1 Bed,2 Baths,"1,720 sqft",1995,Attached Garage,,"$1,949,000",San Francisco
750 Van Ness Ave #302,Studio,1 Bath,391 sqft ,2008,Garage,,"$465,000",San Francisco
290 Meadow Dr #2,3 Beds,4 Baths,"2,510 sqft",No Info,No Info,No,"$3,946,000",San Francisco
775 Clementina St,3 Beds,3 Baths,"2,150 sqft",1923,Attached Garage,No,"$1,999,999",San Francisco
488 Folsom St #4805,2 Beds,3 Baths,"1,811 sqft",2019,Attached Garage,,"$3,655,000",San Francisco
1160 Mission St #1613,2 Beds,2 Baths,"1,131 sqft",2008,Attached Garage,,"$1,200,000",San Francisco
Type 17 Plan in Serif by L37 Partners,Studio,1 Bath,503 sqft,2021,Garage,No,"$703,250+",San Francisco
151 Alice B Toklas Pl #509,1 Bed,1 Bath,"1,337 sqft",1920,Garage,,"$1,150,000",San Francisco
355 1st St #S2802,2 Beds,2 Baths,"1,480 sqft",2004,Garage,Pool,"$2,198,000",San Francisco
2775 San Bruno Ave,Studio,1 Bath,644 sqft,1923,No Info,No,"$998,000",San Francisco
The Bristol - A7 Plan in Yerba Buena Island by Wilson Meany/Stockbridge Capital,1 Bed,1 Bath,965 sqft,2021,No Info,No,"$1,152,000+",San Francisco
10 Innes Ct #304 Plan in The San Francisco Shipyard : Landing by Lennar,2 Beds,2 Baths,"1,020 sqft",2021,No Info,,"$864,000+",San Francisco
2177 3rd St #506,2 Beds,2 Baths,958 sqft,2020,Garage,No,"$1,465,000",San Francisco
1670 Newcomb Ave,2 Beds,1 Bath,"1,041 sqft",1936,No Info,No,"$850,000",San Francisco
1450 Franklin St #606,2 Beds,2 Baths,"1,273 sqft ",2017,Garage,Pool,"$1,550,000",San Francisco
601 Van Ness Ave #1030,1 Bed,,672 sqft,1982,1 Parking Spaces,Pool,"$628,888",San Francisco
2177 3rd St #223,1 Bed,1 Bath,654 sqft,2020,No Info,No,"$935,000",San Francisco
1000 N Point St #703,1 Bed,1 Bath,690 sqft ,1963,Garage,,"$795,000",San Francisco
88 King St #822,4 Beds,2 Baths,"1,440 sqft",2000,Attached Garage,Pool,"$1,975,000",San Francisco
588 Minna St #304,2 Beds,2 Baths,981 sqft,2021,Garage,No,"$1,099,000",San Francisco
Residence #404 Plan in Fulton 555 by Z&L Properties,2 Beds,2 Baths,"1,131 sqft",2021,Garage,,"$1,199,000+",San Francisco
875 California St #304,1 Bed,1 Bath,764 sqft,No Info,No Info,No,"$1,490,000",San Francisco
188 Minna St #24A,3 Beds,3 Baths,"2,027 sqft",2005,1 Parking Spaces,Pool,"$3,995,000",San Francisco
3246 Judah St,2 Beds,2 Baths,"2,495 sqft",1955,Attached Garage,No,"$1,388,000",San Francisco
45 Bartlett St #502,2 Beds,1 Bath,817 sqft,2014,1 Parking Spaces,Pool,"$975,000",San Francisco
5810 Mission St #409,2 Beds,2 Baths,"1,125 sqft ",1998,Garage,Pool,"$819,000",San Francisco
3460-3464 17th St,8 Beds,3 Baths,"5,670 sqft",1907,Garage,,"$2,700,000",San Francisco
1 Daniel Burnham Ct #1002,1 Bed,1 Bath,772 sqft,1988,No Info,,"$718,000",San Francisco
129 30th St,3 Beds,2 Baths,"1,840 sqft",1900,No Info,No,"$1,749,000",San Francisco
1 bed 1 bath Plan in 2177 Third Street by Align Residential,1 Bed,1 Bath,680 sqft,2021,Garage,,"$935,000+",San Francisco
458-456 11th Ave,9 Beds,6 Baths,"4,512 sqft",2005,Garage,,"$3,300,000",San Francisco
338 Main St #8H,1 Bed,1 Bath,854 sqft,2016,None,,"$1,149,000",San Francisco
1121 Key Ave,Studio,1 Bath,"1,207 sqft",1914,No Info,No,"$890,000",San Francisco
Type 01 Plan in Serif by L37 Partners,1 Bed,1 Bath,616 sqft,2021,Garage,,"$823,250+",San Francisco
4121-4123 20th St,5 Beds,2 Baths,"2,100 sqft",1900,Attached Garage,,"$2,300,000",San Francisco
600 Clarendon Ave,,,,,,,"$8,900,000",San Francisco
199 New Montgomery St #509,1 Bed,1 Bath,737 sqft,2004,No Info,,"$815,000",San Francisco
195 7th St #302,Studio,1 Bath,320 sqft,1991,No Info,,"$435,000",San Francisco
301 Mission St #42D,3 Beds,3 Baths,"1,952 sqft",2009,0 Open Spaces,,"$3,000,000",San Francisco
216 4th Ave,3 Beds,,"14,800 sqft",1904,4 Parking Spaces,,"$7,500,000",San Francisco
488 Folsom St #4002,3 Beds,3 Baths,"1,888 sqft",2019,1 Parking Spaces,Pool,"$3,975,000",San Francisco
1114-1118 Valencia St,9 Beds,,"5,096 sqft",1907,No Info,,"$2,500,000",San Francisco
1515 Union St #4I,2 Beds,2 Baths,"1,545 sqft",2020,Garage,No,"$2,745,000",San Francisco
3434 Sacramento St,,,"8,370 sqft",1926,Garage,,"$5,150,000",San Francisco
10 Innes Ct #204,2 Beds,2 Baths,"1,020 sqft",2018,Garage,Pool,"$849,000",San Francisco
246 Girard St,2 Beds,1 Bath,"1,000 sqft",1910,Garage,No,"$999,000",San Francisco
1364-1370 Pacific Ave,,,,,,,"$3,500,000",San Francisco
333 Beale St #8F,Studio,1 Bath,920 sqft ,2015,Garage,,"$1,180,000",San Francisco
847 Castro St,3 Beds,4 Baths,"2,224 sqft",1910,Garage,,"$2,275,000",San Francisco
912 Jackson Street,3 Beds,,"4,400 sqft",1917,No Info,,"$2,100,000",San Francisco
140 S Van Ness Ave #807,1 Bed,2 Baths,830 sqft,2002,No Info,,"$724,995",San Francisco
1608-1612 Folsom St,,,"4,185 sqft",1914,Garage,,"$2,488,999",San Francisco
473 Andover St,4 Beds,2 Baths,"3,200 sqft",1928,Garage,No,"$2,850,000",San Francisco
631 Folsom St #7C,2 Beds,2 Baths,"1,054 sqft ",2009,1 Parking Spaces,,"$1,179,000",San Francisco
"Residence 204, 304, 404, 504 Plan in OneEleven by Z&L Properties",2 Beds,2 Baths,981 sqft,2021,Garage,,"$1,373,000+",San Francisco
488 Folsom St #4903,2 Beds,3 Baths,"1,832 sqft",2019,Attached Garage,Pool,"$3,585,000",San Francisco
721 Randolph St,4 Beds,1 Bath,"2,386 sqft",1947,No Info,,"$1,289,000",San Francisco
4 Jennifer Pl,1 Bed,1 Bath,"1,284 sqft",2000,Attached Garage,,"$998,000",San Francisco
Residence #215 Plan in Fulton 555 by Z&L Properties,1 Bed,1 Bath,708 sqft,2021,No Info,,"$719,000+",San Francisco
2177 3rd St #505,1 Bed,1 Bath,719 sqft,2020,No Info,No,"$985,000",San Francisco
85 Columbia Square St,6 Beds,5 Baths,"4,998 sqft",1921,Garage,,"$3,500,000",San Francisco
140 S Van Ness Ave #335,1 Bed,2 Baths,830 sqft ,2002,No Info,,"$718,000",San Francisco
