Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
1734 33rd Pl SE,4 Beds,3 Baths,"1,822 sqft",1940,Open Parking,No,"$644,900",Washington
5310 8th St NW,3 Beds,3 Baths,"1,892 sqft",1923,Open Parking,Pool,"$849,000",Washington
911 25th St NW,2 Beds,2 Baths,"1,301 sqft",1956,1 Parking Spaces,Pool,"$999,000",Washington
2506 I St NW,4 Beds,4 Baths,,1920,Open Parking,No,"$895,000",Washington
5106 N Capitol St NW,4 Beds,,"2,160 sqft",1938,1 Open Spaces,Pool,"$799,000",Washington
301 Massachusetts Ave NW #307,2 Beds,2 Baths,816 sqft,2006,1 Car Garage,Pool,"$550,000",Washington
3663 13th St NW,3 Beds,2 Baths,"1,865 sqft",1911,Open Parking,Pool,"$849,000",Washington
1462 Chapin St NW #6,1 Bed,1 Bath,662 sqft,2021,Open Parking,Pool,"$480,000",Washington
1311 Delaware Avenue Sw 826/s #S-827,2 Beds,3 Baths,"1,350 sqft",1962,Open Parking,Pool,"$339,000",Washington
1452 E Capitol St NE #1452,2 Beds,3 Baths,"1,410 sqft",1980,No Info,Pool,"$715,000",Washington
14 Gallatin St NW,3 Beds,3 Baths,"1,457 sqft",1938,Garage,Pool,"$659,000",Washington
1225 Fairmont St NW #105,2 Beds,1 Bath,618 sqft,2013,Open Parking,Pool,"$333,000",Washington
3304 R St NW,5 Beds,7 Baths,"9,070 sqft ",1955,2 Car Garage,No,"$11,500,000",Washington
1524 Independence Ave SE #2,2 Beds,2 Baths,812 sqft,1956,Open Parking,Pool,"$399,000",Washington
1816 New Hampshire Ave NW #1008,1 Bed,1 Bath,640 sqft,1965,Open Parking,Pool,"$419,000",Washington
1320 R St NW #5,1 Bed,1 Bath,686 sqft,1908,Open Parking,Pool,"$575,000",Washington
3268 Theodore R Hagans Dr NE,4 Beds,4 Baths,"2,250 sqft",2008,1 Car Garage,Pool,"$725,000",Washington
3001 Veazey Ter NW #1418,1 Bed,1 Bath,"1,000 sqft",1967,1 Car Garage,Pool,"$290,000",Washington
1930 New Hampshire Ave NW #35,1 Bed,1 Bath,609 sqft,1915,Open Parking,Pool,"$399,900",Washington
424 M St NW #8,2 Beds,2 Baths,"1,015 sqft",2021,No Info,Pool,"$825,000",Washington
1020 Pennsylvania Ave SE #304,2 Beds,1 Bath,"1,040 sqft",2007,1 Car Garage,Pool,"$689,000",Washington
245 15th St SE #103,2 Beds,2 Baths,915 sqft,2008,None,Pool,"$585,000",Washington
1440 Tuckerman St NW #203,1 Bed,1 Bath,700 sqft,1941,Open Parking,Pool,"$164,900",Washington
3901 Cathedral Ave NW #414,1 Bed,1 Bath,669 sqft,1938,1 Parking Spaces,Pool,"$255,000",Washington
148-148A S St NW,4 Beds,4 Baths,"2,040 sqft",2021,1 Carport Spaces,Pool,"$1,299,900",Washington
1821 I St NE #1,2 Beds,2 Baths,900 sqft,2019,Open Parking,Pool,"$450,000",Washington
2300 18th St NW #312,1 Bed,2 Baths,727 sqft,1908,None,Pool,"$429,000",Washington
6326 N Capitol St NW,3 Beds,2 Baths,"2,160 sqft",1947,Open Parking,No,"$599,999",Washington
2120 Vermont Ave NW #423,3 Beds,2 Baths,"1,385 sqft",2006,2 Car Garage,Pool,"$930,000",Washington
4701 49th St NW,3 Beds,3 Baths,"2,272 sqft",1931,Garage,No,"$1,259,000",Washington
613 Constitution Ave NE,6 Beds,4 Baths,"4,191 sqft",1887,2 Car Garage,No,"$2,950,000",Washington
1462 Chapin St NW #1,2 Beds,1 Bath,889 sqft,2021,Open Parking,Pool,"$525,000",Washington
5000 16th St NW,6 Beds,6 Baths,"5,900 sqft",2012,Garage,No,"$2,200,000",Washington
3101 Chain Bridge Rd NW,8 Beds,12 Baths,"12,750 sqft ",2004,4 Car Garage,Yes,"$7,995,000",Washington
1221 Kenyon St NW #1,2 Beds,2 Baths,"1,165 sqft",1922,Open Parking,Pool,"$739,000",Washington
1420 N St NW #403,1 Bed,1 Bath,504 sqft,1964,1 Car Garage,Pool,"$335,000",Washington
1621 T St NW #601,2 Beds,2 Baths,905 sqft,1925,None,Pool,"$659,000",Washington
2303 Bancroft Pl NW,5 Beds,7 Baths,"6,462 sqft",1913,1 Car Garage,No,"$5,800,000",Washington
1026 16th St NW #405 & 406,2 Beds,2 Baths,"1,450 sqft",1923,No Info,Pool,"$975,000",Washington
211 F St NE,4 Beds,3 Baths,"2,175 sqft",1910,Open Parking,Pool,"$1,439,000",Washington
420 4th St SE,3 Beds,3 Baths,"1,630 sqft",1890,Open Parking,No,"$1,435,000",Washington
3314 P St NW,4 Beds,5 Baths,"4,677 sqft",1900,1 Car Garage,Pool,"$3,495,000",Washington
5020 A St SE,5 Beds,5 Baths,"3,058 sqft",1940,No Info,No,"$799,900",Washington
1517 Massachusetts Ave SE,4 Beds,5 Baths,"2,582 sqft",1922,None,Pool,"$1,349,000",Washington
1840 Biltmore St NW #46,2 Beds,1 Bath,"1,140 sqft",1913,1 Parking Spaces,Pool,"$589,900",Washington
1621 R St SE,2 Beds,2 Baths,"1,142 sqft",1939,No Info,Pool,"$499,000",Washington
609 Maryland Ave NE #1,3 Beds,5 Baths,"2,738 sqft",1891,Open Parking,Pool,"$1,575,000",Washington
1741 Q St NW #A,2 Beds,2 Baths,885 sqft,1900,Open Parking,Pool,"$669,900",Washington
1820 13th St NW,5 Beds,6 Baths,"4,001 sqft",1900,Garage,Pool,"$2,700,000",Washington
909 12th St SE,2 Beds,1 Bath,828 sqft,1870,Open Parking,Pool,"$799,999",Washington
819 D St NE #21,2 Beds,2 Baths,"1,021 sqft",2016,Open Parking,Pool,"$735,000",Washington
1701 16th St NW #316,1 Bed,1 Bath,758 sqft,1920,Open Parking,Pool,"$429,000",Washington
334 14th St NE,2 Beds,1 Bath,832 sqft,1913,Open Parking,Pool,"$675,000",Washington
2016 2nd St NW #1,2 Beds,3 Baths,"1,340 sqft",2021,Open Parking,Pool,"$799,900",Washington
412 Constitution Ave NE,4 Beds,4 Baths,"2,937 sqft",1890,Open Parking,No,"$1,385,000",Washington
3513 17th St NW #8,1 Bed,2 Baths,"1,058 sqft",1982,1 Parking Spaces,Pool,"$619,000",Washington
2501 Calvert St NW #707,2 Beds,2 Baths,"1,188 sqft",1968,Open Parking,Pool,"$560,000",Washington
3408 Dent Pl NW,3 Beds,3 Baths,"2,122 sqft",1900,Open Parking,Pool,"$1,260,000",Washington
3022 Wisconsin Ave NW #106,1 Bed,1 Bath,479 sqft,1930,Open Parking,Pool,"$299,999",Washington
1823 Burke St SE,4 Beds,3 Baths,"1,288 sqft",1937,1 Parking Spaces,Pool,"$849,000",Washington
777 7th St NW #832,1 Bed,1 Bath,787 sqft,2005,Open Parking,Pool,"$399,900",Washington
2821 Olive St NW,2 Beds,3 Baths,"1,624 sqft",1900,Open Parking,Pool,"$1,665,000",Washington
1324 W St NW #1,2 Beds,2 Baths,900 sqft,1895,No Info,Pool,"$695,000",Washington
1437 Ridge Pl SE,3 Beds,2 Baths,"1,248 sqft",1927,Open Parking,Pool,"$449,000",Washington
2032 Belmont Rd NW #2040-108,1 Bed,1 Bath,879 sqft,1928,Open Parking,Pool,"$399,000",Washington
1510 N Capitol St NW #401,2 Beds,2 Baths,"1,011 sqft",2019,1 Car Garage,Pool,"$675,000",Washington
3930 Connecticut Ave NW #203H,2 Beds,2 Baths,"1,026 sqft",1928,Open Parking,Pool,"$479,900",Washington
1628 11th St NW #102,2 Beds,3 Baths,"1,700 sqft",2017,1 Car Garage,Pool,"$1,074,999",Washington
4032 8th St NE #4,2 Beds,2 Baths,805 sqft,1938,1 Open Spaces,Pool,"$462,500",Washington
300 Aspen St NW #301,1 Bed,1 Bath,712 sqft,1928,Open Parking,Pool,"$339,900",Washington
2100 19th St NW #701,2 Beds,1 Bath,650 sqft,1928,Open Parking,Pool,"$429,555",Washington
3251 Prospect St NW #410,1 Bed,1 Bath,720 sqft,1980,No Info,Pool,"$615,000",Washington
1820 Clydesdale Pl NW #306,2 Beds,1 Bath,925 sqft,1927,Open Parking,Pool,"$459,495",Washington
1214 Fairmont St NW #3,3 Beds,3 Baths,"1,650 sqft",2021,Open Parking,Pool,"$1,199,900",Washington
4520 43rd Pl NW,4 Beds,5 Baths,"3,825 sqft",2021,1 Open Spaces,No,"$2,999,999",Washington
802 Delafield Pl NW,3 Beds,4 Baths,"1,350 sqft",1925,Open Parking,Pool,"$849,500",Washington
1420 W St SE,6 Beds,3 Baths,"2,729 sqft",1905,Open Parking,No,"$475,000",Washington
2032 Belmont Rd NW #624,1 Bed,1 Bath,540 sqft,1928,Open Parking,Pool,"$319,900",Washington
1335 Ingraham St NW,4 Beds,4 Baths,"3,200 sqft",1926,Garage,No,"$1,199,999",Washington
1300 Euclid St NW #6,2 Beds,2 Baths,"1,754 sqft",1900,1 Car Garage,Pool,"$1,199,000",Washington
1615 Q St NW #804,2 Beds,1 Bath,708 sqft,1895,None,Pool,"$469,000",Washington
3704 Brandywine St NW,6 Beds,4 Baths,"3,523 sqft",1923,Garage,No,"$1,890,000",Washington
1311 E St SE #37,3 Beds,4 Baths,"2,300 sqft",2021,1 Car Garage,Pool,"$1,195,000",Washington
4347 Forest Ln NW,6 Beds,5 Baths,"3,610 sqft",1931,Garage,No,"$2,650,000",Washington
2800 Devonshire Pl NW #202,1 Bed,1 Bath,700 sqft,1939,Open Parking,Pool,"$324,900",Washington
4615 Dexter St NW,5 Beds,8 Baths,"7,200 sqft",2020,3 Car Garage,No,"$6,400,000",Washington
507 Longfellow St NW,5 Beds,3 Baths,"1,162 sqft",1923,Open Parking,Pool,"$575,000",Washington
3611 Winfield Ln NW,5 Beds,5 Baths,"3,224 sqft",1985,1 Car Garage,Pool,"$1,700,000",Washington
1815 A St SE #304,1 Bed,1 Bath,536 sqft,1920,Open Parking,Pool,"$323,900",Washington
1801 Clydesdale Pl NW #309,Studio,1 Bath,400 sqft,1950,Open Parking,Pool,"$155,000",Washington
4813 6th St NE,3 Beds,3 Baths,"1,600 sqft",1975,1 Car Garage,No,"$500,000",Washington
113 Elmira St SW,3 Beds,2 Baths,"1,414 sqft",1948,Open Parking,No,"$349,900",Washington
1111 25th St NW #304,1 Bed,1 Bath,835 sqft,2005,1 Car Garage,Pool,"$539,900",Washington
1701 16th St NW #856,1 Bed,1 Bath,673 sqft,1920,No Info,Pool,"$425,000",Washington
839 Kennedy St NW #C04,1 Bed,1 Bath,642 sqft,2020,Open Parking,Pool,"$299,000",Washington
1801 16th St NW #512,2 Beds,2 Baths,"1,180 sqft",1917,Open Parking,Pool,"$1,050,000",Washington
4200 Cathedral Ave NW #404,1 Bed,1 Bath,716 sqft,1957,Open Parking,Pool,"$229,000",Washington
1156 Owen Pl NE #1,2 Beds,2 Baths,700 sqft,2021,Open Parking,Pool,"$399,900",Washington
2212 Massachusetts Ave NW,6 Beds,5 Baths,"5,508 sqft",1916,Open Parking,Pool,"$2,790,000",Washington
3804 Porter St NW #101,1 Bed,1 Bath,795 sqft,1985,No Info,Pool,"$389,900",Washington
212 A St NE,5 Beds,7 Baths,"5,311 sqft",1900,2 Car Garage,No,"$4,995,000",Washington
813 Capitol Square Pl SW,4 Beds,4 Baths,"2,027 sqft",2001,1 Car Garage,Pool,"$1,049,000",Washington
4825 Dexter Ter NW,7 Beds,10 Baths,"13,391 sqft ",2006,3 Car Garage,No,"$6,795,000",Washington
1000 New Jersey Ave SE #319,2 Beds,2 Baths,"1,027 sqft",2006,1 Car Garage,Pool,"$624,000",Washington
4000 Tunlaw Rd NW #926,2 Beds,2 Baths,"1,067 sqft",1961,No Info,Pool,"$499,000",Washington
1701 16th St NW #724,2 Beds,1 Bath,897 sqft,1920,1 Parking Spaces,Pool,"$699,000",Washington
426 M St NW #A,2 Beds,3 Baths,"1,122 sqft",2006,1 Car Garage,Pool,"$715,000",Washington
1520 Independence Ave SE #1,2 Beds,2 Baths,777 sqft,1956,Open Parking,Pool,"$425,000",Washington
3026 P St NW,5 Beds,7 Baths,"6,280 sqft",1810,Garage,Pool,"$5,500,000",Washington
631 Lexington Pl NE,5 Beds,5 Baths,"2,461 sqft",1911,1 Parking Spaces,Pool,"$1,849,900",Washington
5050 Garfield St NW,8 Beds,8 Baths,"6,150 sqft",1954,2 Open Spaces,No,"$2,450,000",Washington
1312 P St NW,2 Beds,3 Baths,"1,062 sqft",1965,Open Parking,Pool,"$695,000",Washington
1011 M St NW #703,2 Beds,2 Baths,915 sqft,2016,Open Parking,Pool,"$769,000",Washington
713 Brandywine St SE #203,2 Beds,1 Bath,655 sqft,1953,Garage,Pool,"$158,000",Washington
5722 Foote St NE,4 Beds,3 Baths,"2,050 sqft",1920,Open Parking,No,"$539,900",Washington
2820 O St NW #2824,7 Beds,9 Baths,"7,225 sqft",1810,2 Car Garage,No,"$11,600,000",Washington
5021 13th St NE,3 Beds,1 Bath,"1,504 sqft",1947,2 Open Spaces,No,"$525,000",Washington
3279 Sutton Pl NW #C,2 Beds,3 Baths,"1,332 sqft",1980,2 Parking Spaces,Pool,"$750,000",Washington
300 M St SW #N715,2 Beds,2 Baths,"1,144 sqft",1967,1 Car Garage,Pool,"$419,900",Washington
3005 45th St NW,8 Beds,13 Baths,"15,100 sqft ",1927,3 Car Garage,No,"$9,900,000",Washington
3632 Prospect St NW,5 Beds,5 Baths,"2,999 sqft",1962,5 Parking Spaces,No,"$3,250,000",Washington
930 9th St NE,3 Beds,3 Baths,"1,200 sqft",1910,No Info,Pool,"$869,000",Washington
1718 29th St SE,3 Beds,2 Baths,"1,489 sqft",1937,Open Parking,No,"$534,500",Washington
777 7th St NW #1013,2 Beds,2 Baths,"1,425 sqft",2005,Open Parking,Pool,"$759,000",Washington
235 Emerson St NW #106,1 Bed,1 Bath,700 sqft,1929,Open Parking,Pool,"$160,000",Washington
212 Varnum St NW #2,2 Beds,2 Baths,750 sqft,2020,Open Parking,Pool,"$474,900",Washington
1401 R St NW #406,1 Bed,1 Bath,705 sqft,1920,Open Parking,Pool,"$599,000",Washington
1442 Harvard St NW #1,2 Beds,2 Baths,837 sqft,1901,Open Parking,Pool,"$470,000",Washington
2100 Dunmore Ln NW,5 Beds,7 Baths,"9,100 sqft",2010,4 Car Garage,No,"$6,300,000",Washington
3577 Warder St NW #101,2 Beds,2 Baths,839 sqft,2010,1 Open Spaces,Pool,"$529,900",Washington
4237 Eads St NE,7 Beds,4 Baths,"1,737 sqft",1949,Open Parking,No,"$699,999",Washington
3350 17th St NW #2,2 Beds,2 Baths,880 sqft,1912,Open Parking,Pool,"$630,000",Washington
1833 S St NW #B1,2 Beds,1 Bath,624 sqft,1916,Open Parking,Pool,"$350,000",Washington
2700 Woodley Pl NW,3 Beds,4 Baths,"2,439 sqft",1924,3 Open Spaces,Pool,"$1,374,950",Washington
530 N St SW #S408,1 Bed,1 Bath,762 sqft,1966,Open Parking,Pool,"$349,900",Washington
2101 11th St NW #204,2 Beds,2 Baths,890 sqft,2013,1 Car Garage,Pool,"$724,900",Washington
3205 Georgia Ave NW #302,1 Bed,1 Bath,461 sqft,2014,Open Parking,Pool,"$344,900",Washington
4002 E St SE #105,2 Beds,1 Bath,997 sqft,1958,Open Parking,Pool,"$10,000",Washington
718 Malcolm X Ave SE,3 Beds,4 Baths,"1,870 sqft",1908,2 Car Garage,No,"$650,000",Washington
4000 Cathedral Ave NW #642B,1 Bed,1 Bath,900 sqft,1931,No Info,Pool,"$265,000",Washington
1704 D St NE,5 Beds,4 Baths,"2,368 sqft",1931,2 Parking Spaces,Pool,"$1,250,000",Washington
1658 K St NE #5,2 Beds,2 Baths,862 sqft,2020,No Info,Pool,"$479,900",Washington
3121 11th St NW,4 Beds,3 Baths,"2,427 sqft",1907,Open Parking,Pool,"$950,000",Washington
1133 13th St NW #405,2 Beds,1 Bath,567 sqft,1923,Open Parking,Pool,"$299,500",Washington
3900 Cathedral Ave #412A,2 Beds,1 Bath,"1,350 sqft",1929,No Info,Pool,"$485,000",Washington
509 Franklin St NE #1,4 Beds,4 Baths,"1,600 sqft",1935,1 Carport Spaces,Pool,"$835,000",Washington
603 Kennedy St NW #3,3 Beds,3 Baths,"1,408 sqft",2016,1 Open Spaces,Pool,"$637,500",Washington
2300 18th St NW #207,1 Bed,1 Bath,560 sqft,1908,Open Parking,Pool,"$389,000",Washington
3420 N St NW,3 Beds,4 Baths,"2,150 sqft",1900,2 Parking Spaces,Pool,"$3,100,000",Washington
225 20th St NE #2,2 Beds,2 Baths,"1,300 sqft",2017,Open Parking,Pool,"$675,000",Washington
719 12th St SE #2,2 Beds,3 Baths,"1,677 sqft",2015,1 Parking Spaces,Pool,"$869,000",Washington
1954 Columbia Rd NW #511,1 Bed,1 Bath,596 sqft,1927,Open Parking,Pool,"$349,000",Washington
6219 9th St NW,5 Beds,5 Baths,"3,644 sqft",2021,Open Parking,No,"$1,475,000",Washington
2231 Bancroft Pl NW #4A,2 Beds,2 Baths,"1,564 sqft",1923,1 Parking Spaces,Pool,"$1,200,000",Washington
2478 Ontario Rd NW,6 Beds,4 Baths,"3,498 sqft",1905,2 Carport Spaces,Pool,"$1,395,000",Washington
1390 Kenyon St NW #801,2 Beds,2 Baths,"1,181 sqft",2007,2 Car Garage,Pool,"$674,801",Washington
1101 3rd St SW #404,2 Beds,1 Bath,"1,118 sqft",1960,1 Parking Spaces,Pool,"$599,900",Washington
4716 10th St NE,4 Beds,3 Baths,"1,724 sqft",1941,Garage,Pool,"$789,000",Washington
2122 O St NW #1,2 Beds,2 Baths,,2021,1 Parking Spaces,Pool,"$799,999",Washington
2016 2nd St NW #2,2 Beds,3 Baths,"1,320 sqft",2021,Open Parking,Pool,"$799,900",Washington
1815 T St NW,3 Beds,3 Baths,"2,268 sqft",1976,1 Parking Spaces,Pool,"$1,445,000",Washington
2710 Poplar St NW,1 Bed,2 Baths,900 sqft,1900,Open Parking,Pool,"$850,000",Washington
1418 D St NE,3 Beds,2 Baths,"1,584 sqft",1927,Open Parking,Pool,"$799,000",Washington
535 10th St SE,3 Beds,3 Baths,"1,334 sqft",1900,Open Parking,Pool,"$949,000",Washington
216 21st St NE #2,2 Beds,2 Baths,710 sqft,1938,1 Parking Spaces,Pool,"$425,000",Washington
123 5th St NE,6 Beds,6 Baths,"3,208 sqft",1900,2 Open Spaces,Pool,"$2,495,000",Washington
1375 Emerald St NE,3 Beds,3 Baths,"1,420 sqft",1900,Open Parking,Pool,"$875,000",Washington
3535 13th St NW #1,2 Beds,2 Baths,839 sqft,1910,Open Parking,Pool,"$524,900",Washington
4595 Macarthur Blvd NW #6,2 Beds,2 Baths,"1,050 sqft",1954,Open Parking,Pool,"$549,000",Washington
639 Morton St NW,2 Beds,2 Baths,"1,276 sqft",1928,Open Parking,No,"$650,000",Washington
2540 Massachusetts Ave NW #207,3 Beds,3 Baths,"2,350 sqft",1923,No Info,Pool,"$1,195,000",Washington
4004 Highwood Ct NW,3 Beds,4 Baths,"2,932 sqft",1989,1 Car Garage,Pool,"$1,695,000",Washington
601 N Carolina Ave SE,4 Beds,4 Baths,"2,954 sqft",1890,Open Parking,Pool,"$1,650,000",Washington
333 2nd St NE #305,Studio,1 Bath,420 sqft,1900,Open Parking,Pool,"$287,000",Washington
1660 W Virginia Ave NE #102,2 Beds,1 Bath,665 sqft,2008,Open Parking,Pool,"$280,000",Washington
1111 Orren St NE #102,1 Bed,1 Bath,569 sqft,2016,Open Parking,Pool,"$369,900",Washington
1459 S St NW #1,2 Beds,2 Baths,"1,065 sqft",1910,Open Parking,Pool,"$725,000",Washington
4555 Macarthur Blvd NW #G3,1 Bed,1 Bath,650 sqft,1967,1 Parking Spaces,Pool,"$279,000",Washington
2443 Kalorama Rd NW,7 Beds,8 Baths,"9,655 sqft",1928,2 Car Garage,No,"$5,990,000",Washington
3150 S St NW #Ph2c & 1m,4 Beds,7 Baths,"6,407 sqft",2003,2 Car Garage,Pool,"$18,000,000",Washington
3370 Minnesota Ave SE,4 Beds,3 Baths,"2,366 sqft",1930,1 Car Garage,No,"$649,900",Washington
518 E Archibald Walk SE,2 Beds,1 Bath,676 sqft,1900,Open Parking,Pool,"$645,900",Washington
1514 21st St NW #4,2 Beds,3 Baths,"1,384 sqft",1996,1 Parking Spaces,Pool,"$899,000",Washington
6430 8th St NW,3 Beds,2 Baths,"1,596 sqft",1928,No Info,No,"$699,988",Washington
4707 Connecticut Ave NW #311,1 Bed,1 Bath,737 sqft,1930,Open Parking,Pool,"$320,000",Washington
863 Hr Dr SE,4 Beds,4 Baths,"1,804 sqft",2000,Open Parking,Pool,"$459,000",Washington
727 Capitol Square Pl SW,4 Beds,4 Baths,"2,233 sqft",2001,1 Car Garage,Pool,"$1,095,000",Washington
240 M St SW #E502,1 Bed,2 Baths,748 sqft,1967,Open Parking,Pool,"$349,000",Washington
424 M St NW #3,1 Bed,2 Baths,653 sqft,2021,Open Parking,Pool,"$495,000",Washington
818 Emerson St NW,3 Beds,4 Baths,"2,204 sqft",1925,Open Parking,Pool,"$875,000",Washington
1508 F St NE #4,1 Bed,2 Baths,645 sqft,1941,1 Parking Spaces,Pool,"$465,000",Washington
27 Logan Cir NW #11,2 Beds,3 Baths,"1,357 sqft",2000,Open Parking,Pool,"$834,927",Washington
222 Parker St NE,1 Bed,1 Bath,782 sqft,1900,Open Parking,Pool,"$649,000",Washington
1301 Delaware Ave SW #N219,1 Bed,1 Bath,700 sqft,1962,No Info,Pool,"$159,500",Washington
5 N St NW,3 Beds,3 Baths,"1,644 sqft",1900,Open Parking,Pool,"$849,999",Washington
1468 Newton St NW #2,2 Beds,3 Baths,"1,118 sqft",1902,2 Parking Spaces,Pool,"$810,000",Washington
909 L St NE,4 Beds,4 Baths,"1,710 sqft",1910,1 Open Spaces,No,"$1,095,000",Washington
3960 Pennsylvania Ave SE #3960-306,2 Beds,1 Bath,640 sqft,1940,None,Pool,"$215,000",Washington
531 Kennedy St NW #7,2 Beds,2 Baths,875 sqft,2021,1 Open Spaces,Pool,"$440,000",Washington
715 18th St NE #1,2 Beds,3 Baths,"1,050 sqft",1911,Open Parking,Pool,"$435,000",Washington
517 Cedar St NW,6 Beds,6 Baths,"4,296 sqft",1894,Open Parking,No,"$1,700,000",Washington
716 3rd St NE,4 Beds,3 Baths,"2,146 sqft",1890,2 Parking Spaces,Pool,"$1,049,000",Washington
1390 Kenyon St NW #709,2 Beds,2 Baths,"1,000 sqft",2007,1 Car Garage,Pool,"$599,900",Washington
5754 Colorado Ave NW #1B,2 Beds,1 Bath,636 sqft,1938,Open Parking,Pool,"$317,400",Washington
1831 Belmont Rd NW #104,1 Bed,1 Bath,704 sqft,1911,Open Parking,Pool,"$399,000",Washington
3024 Porter St NW #201,2 Beds,1 Bath,717 sqft,1925,Open Parking,Pool,"$414,900",Washington
1243 Rock Creek Ford Rd NW,4 Beds,4 Baths,"1,922 sqft",1910,Open Parking,Pool,"$759,000",Washington
1023 6th St NE,Studio,,"1,410 sqft",1900,Open Parking,Pool,"$799,000",Washington
2123 California St NW #C4,2 Beds,2 Baths,"1,132 sqft",1911,Open Parking,Pool,"$549,000",Washington
1202 Jackson St NE #105,2 Beds,3 Baths,852 sqft,2016,1 Parking Spaces,Pool,"$499,000",Washington
1728 18th St NW,4 Beds,4 Baths,"2,688 sqft",1905,Open Parking,Pool,"$1,485,000",Washington
1301 Delaware Ave SW #N525,2 Beds,2 Baths,850 sqft,1962,1 Parking Spaces,Pool,"$317,000",Washington
1402 Massachusetts Ave SE,3 Beds,4 Baths,"2,172 sqft",1917,1 Parking Spaces,No,"$1,099,999",Washington
768 Water Lily Ln NE,3 Beds,3 Baths,"1,350 sqft",2014,Open Parking,Pool,"$499,900",Washington
3030 K St NW #101,2 Beds,3 Baths,"2,350 sqft",1984,1 Car Garage,Pool,"$1,000,000",Washington
4400 Lee St NE,4 Beds,4 Baths,"2,670 sqft",2021,Open Parking,No,"$575,000",Washington
3601 Connecticut Ave NW #L10,2 Beds,1 Bath,"1,300 sqft",1928,1 Car Garage,Pool,"$594,500",Washington
1758 Corcoran St NW #2,Studio,1 Bath,490 sqft,1895,Open Parking,Pool,"$349,000",Washington
2021 O St NW,5 Beds,4 Baths,"3,266 sqft",1900,No Info,Pool,"$1,795,000",Washington
1915 H St NE #3,2 Beds,2 Baths,896 sqft,1927,Open Parking,Pool,"$485,000",Washington
1200 23rd St NW #803,1 Bed,2 Baths,900 sqft,1981,No Info,Pool,"$299,000",Washington
644 Massachusetts Ave NE #205,1 Bed,1 Bath,827 sqft,1924,Open Parking,Pool,"$400,000",Washington
1718 Corcoran St NW #4,1 Bed,1 Bath,500 sqft,1885,Open Parking,Pool,"$289,500",Washington
1536 8th St NW,3 Beds,3 Baths,"1,548 sqft",1900,Open Parking,Pool,"$950,000",Washington
414 Seward Sq SE #104,1 Bed,1 Bath,413 sqft,1928,Open Parking,Pool,"$295,000",Washington
1415 33rd St NW,4 Beds,5 Baths,"3,110 sqft",1850,Garage,No,"$3,195,000",Washington
1107 G St SE,4 Beds,4 Baths,"2,187 sqft",1909,Open Parking,Pool,"$1,345,000",Washington
1440 Church St NW #304,2 Beds,2 Baths,"1,111 sqft",2002,1 Car Garage,Pool,"$899,000",Washington
2120 Vermont Ave NW #405,1 Bed,1 Bath,626 sqft,2006,1 Car Garage,Pool,"$489,900",Washington
1495 Newton St NW #B101,1 Bed,1 Bath,730 sqft,1910,Open Parking,Pool,"$299,000",Washington
18 T St NW,5 Beds,4 Baths,"2,622 sqft",1910,2 Carport Spaces,Pool,"$1,325,000",Washington
3518 Newark St NW,6 Beds,4 Baths,"3,350 sqft",1913,Open Parking,No,"$3,250,000",Washington
4000 Cathedral Ave NW #340B,1 Bed,1 Bath,950 sqft,1931,No Info,Pool,"$255,000",Washington
38 Kings Ct SE,,,,,,,"$235,000",Washington
7715 Alaska Ave NW,6 Beds,5 Baths,"3,295 sqft",1924,Garage,No,"$1,450,000",Washington
445 M St NW #1,3 Beds,3 Baths,"1,600 sqft",2021,None,Pool,"$899,950",Washington
5356 E St SE,3 Beds,4 Baths,"2,619 sqft",2019,Open Parking,No,"$515,000",Washington
525 3rd St NE,3 Beds,2 Baths,"1,468 sqft",1890,Open Parking,Pool,"$1,025,000",Washington
2408 37th St NW,7 Beds,4 Baths,"2,504 sqft",1927,Open Parking,Pool,"$1,375,000",Washington
2460 Tunlaw Rd NW,3 Beds,3 Baths,"1,374 sqft",1926,1 Car Garage,Pool,"$1,049,000",Washington
1670 34th St NW,2 Beds,3 Baths,"2,085 sqft",1900,Open Parking,Pool,"$1,475,000",Washington
1125 11th St NW #102,2 Beds,2 Baths,"1,630 sqft",2007,Open Parking,Pool,"$659,000",Washington
2900 K St NW #601,4 Beds,6 Baths,"6,000 sqft",2008,2 Car Garage,Pool,"$12,000,000",Washington
749 Nicholson St NE,3 Beds,3 Baths,"1,713 sqft",1953,Open Parking,No,"$529,900",Washington
1441 Spring Rd NW #304,3 Beds,2 Baths,899 sqft,1923,Open Parking,Pool,"$400,000",Washington
1309 Q St NW #2,3 Beds,3 Baths,"2,055 sqft",1895,1 Open Spaces,Pool,"$1,645,000",Washington
1437 Rhode Island Ave NW #707,2 Beds,2 Baths,"1,008 sqft",1998,Garage,Pool,"$699,000",Washington
4250 Edson Pl NE,5 Beds,,"1,598 sqft",1941,Open Parking,Pool,"$499,000",Washington
1831 2nd St NE #409,1 Bed,1 Bath,540 sqft,1900,Open Parking,Pool,"$299,000",Washington
3701 Connecticut Ave NW #520,1 Bed,1 Bath,675 sqft,1951,Open Parking,Pool,"$285,000",Washington
5325 Central Ave SE,3 Beds,2 Baths,920 sqft,1938,Open Parking,No,"$474,900",Washington
2816 O St NW,4 Beds,5 Baths,"3,525 sqft",1900,1 Parking Spaces,No,"$4,495,000",Washington
