Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
5013 Melbourne Rd,3 Beds,3 Baths,"1,904 sqft",1995,Garage,No,"$275,000",Indianapolis
2218 Nowland Ave,4 Beds,4 Baths,"4,175 sqft",1912,Garage,No,"$679,000",Indianapolis
824 Woodrow Ave,2 Beds,1 Bath,"1,596 sqft",1940,Garage,No,"$97,700",Indianapolis
3130 Thayer St,3 Beds,1 Bath,888 sqft,1956,Garage,No,"$149,900",Indianapolis
1223 Knox St,3 Beds,1 Bath,"1,744 sqft ",1935,Garage,No,"$109,990",Indianapolis
5520 Indianola Ave,3 Beds,2 Baths,"1,914 sqft",1942,Garage,No,"$249,000",Indianapolis
1301 Spann Ave,3 Beds,3 Baths,"1,721 sqft",1900,No Info,No,"$339,900",Indianapolis
242 Kansas St,2 Beds,2 Baths,"1,448 sqft",1900,No Info,No,"$119,900",Indianapolis
1317 Farley Dr,4 Beds,2 Baths,,Year Built,,,"$199,000",Indianapolis
5411 N Illinois St,5 Beds,4 Baths,"4,430 sqft",1941,Garage,No,"$798,500",Indianapolis
1666 Union St,3 Beds,3 Baths,"2,157 sqft",1930,No Info,No,"$150,000",Indianapolis
1405 Jefferson Ave,3 Beds,2 Baths,"2,004 sqft",1905,No Info,No,"$199,999",Indianapolis
1631 Carrollton Ave,3 Beds,3 Baths,"2,818 sqft",1900,Open Parking,No,"$251,000",Indianapolis
3263 Central Ave,3 Beds,3 Baths,"2,990 sqft",1923,Garage,No,"$330,000",Indianapolis
721 E 23rd St,4 Beds,3 Baths,"2,790 sqft",1900,Garage,No,"$349,000",Indianapolis
4202 Graceland Ave,2 Beds,2 Baths,"2,586 sqft",1930,Open Parking,No,"$230,000",Indianapolis
1232 N Keystone Ave,3 Beds,3 Baths,"2,025 sqft",1890,Garage,No,"$199,999",Indianapolis
5214 Norwaldo Ave,2 Beds,1 Bath,"1,855 sqft",1950,Garage,No,"$255,000",Indianapolis
9039 Cloud Bay Ct,,,,,,,"$490,000",Indianapolis
1231 N Alabama St,4 Beds,4 Baths,"5,658 sqft",1900,Garage,No,"$735,000",Indianapolis
715 E Pleasant Run Parkway South Dr,3 Beds,2 Baths,"2,464 sqft",1950,Garage,No,"$219,000",Indianapolis
1601 Spruce St,3 Beds,3 Baths,"3,064 sqft",1920,No Info,No,"$264,900",Indianapolis
136 Neal Ave,3 Beds,2 Baths,"1,945 sqft",1900,No Info,No,"$70,000",Indianapolis
7642 W Mooresville Rd,,,,,,,"$149,900",Indianapolis
3240 N New Jersey St,4 Beds,2 Baths,"2,773 sqft",1895,Garage,No,"$164,900",Indianapolis
927 N Chester Ave,1 Bed,1 Bath,596 sqft,1926,Garage,No,$695,Indianapolis
3957 N Pasadena St,3 Beds,2 Baths,"1,294 sqft",1958,Open Parking,No,"$130,000",Indianapolis
2201 N New Jersey St,3 Beds,3 Baths,"1,820 sqft",2006,Garage,No,"$339,900",Indianapolis
4110 E 10th St,3 Beds,2 Baths,"1,805 sqft",1930,Garage,No,"$189,500",Indianapolis
408 Eastern Ave,4 Beds,2 Baths,,1900,Open Parking,,"$194,900",Indianapolis
4430 Winthrop Ave,2 Beds,1 Bath,"1,688 sqft",1922,No Info,No,"$249,900",Indianapolis
1964 N Park Ave,3 Beds,4 Baths,"3,000 sqft",2016,Garage,No,"$574,900",Indianapolis
2458 N Pennsylvania St,3 Beds,3 Baths,"1,856 sqft",2003,Garage,No,"$350,000",Indianapolis
4747 Arabian Run,4 Beds,3 Baths,"3,304 sqft",1994,Garage,No,"$325,000",Indianapolis
2954 Winthrop Ave,3 Beds,3 Baths,"2,439 sqft",1914,Garage,No,"$274,000",Indianapolis
3635 Totem Ln,3 Beds,3 Baths,"4,649 sqft ",1925,Garage,No,"$949,900",Indianapolis
982 Woodruff Place East Dr,4 Beds,4 Baths,,1900,Open Parking,,"$439,900",Indianapolis
5827 Rawles Ave,2 Beds,1 Bath,"2,248 sqft",1925,Garage,No,"$175,000",Indianapolis
613 Eastern Ave,2 Beds,2 Baths,"2,194 sqft",1917,Garage,No,"$209,900",Indianapolis
1930 Adams St,2 Beds,3 Baths,"2,165 sqft",1926,No Info,No,"$230,000",Indianapolis
8742 Washington Boulevard East Dr,2 Beds,2 Baths,"1,836 sqft ",1954,Garage,No,"$310,000",Indianapolis
2954 Washington Blvd,4 Beds,1 Bath,"3,390 sqft",1900,No Info,No,"$145,000",Indianapolis
1147 Groff Ave,2 Beds,2 Baths,"1,008 sqft",1925,No Info,No,"$80,000",Indianapolis
1402 Pleasant St,2 Beds,2 Baths,"2,538 sqft",1900,Garage,No,"$299,500",Indianapolis
3025 S Rybolt Ave,2 Beds,1 Bath,825 sqft,1934,Open Parking,No,"$60,000",Indianapolis
232 E Saint Joseph St #1A,2 Beds,3 Baths,"2,163 sqft",2004,Garage,,"$349,900",Indianapolis
1115 Nelson Ave,4 Beds,1 Bath,"1,526 sqft",1900,Garage,No,"$120,000",Indianapolis
3825 E 11th St,2 Beds,1 Bath,"1,552 sqft",1930,Garage,No,"$129,900",Indianapolis
1708 Carrollton Ave,4 Beds,4 Baths,"3,134 sqft",2019,Garage,No,"$514,900",Indianapolis
1810 Barth Ave,3 Beds,3 Baths,"2,220 sqft",1890,Garage,No,"$499,900",Indianapolis
304 N College Ave #B,3 Beds,3 Baths,"2,519 sqft",1890,Garage,No,"$465,000",Indianapolis
2028 N Dequincy St,3 Beds,1 Bath,"1,440 sqft",1940,Garage,No,"$125,000",Indianapolis
66601 Plan in West Glen Village by RHP Properties,3 Beds,2 Baths,"1,056 sqft",2021,No Info,No,"$52,500+",Indianapolis
8560 E 38th St,3 Beds,2 Baths,"1,728 sqft ",1948,Garage,No,"$229,990",Indianapolis
723 Lynn St,2 Beds,2 Baths,,1925,Open Parking,,"$129,900",Indianapolis
2816 N Harding St,2 Beds,2 Baths,"1,008 sqft",1957,No Info,No,"$115,000",Indianapolis
8914 E 15th St,2 Beds,2 Baths,"1,093 sqft ",1975,Garage,No,"$189,900",Indianapolis
1630 N Euclid Ave,2 Beds,1 Bath,"1,440 sqft",1952,Garage,No,"$97,000",Indianapolis
3671 Birchwood Ave,6 Beds,2 Baths,,Year Built,,,"$275,000",Indianapolis
1608 Cruft St,2 Beds,1 Bath,824 sqft,1905,Garage,No,"$75,000",Indianapolis
7505 W 34th St,,,,,,,"$150,000",Indianapolis
1426 Linden St,3 Beds,1 Bath,"1,680 sqft",1910,Garage,No,"$145,000",Indianapolis
8880 E 82nd St,,,,,,,"$205,000",Indianapolis
1719 N New Jersey St,3 Beds,4 Baths,"2,608 sqft",2013,Garage,No,"$549,000",Indianapolis
219 DICKSON ST,4 Beds,4 Baths,"3,737 sqft",2020,Garage,No,"$680,000",Indianapolis
5950 E 56th St,4 Beds,4 Baths,"4,504 sqft",1956,Garage,No,"$479,500",Indianapolis
3316 Tara Ln #0,4 Beds,2 Baths,"1,386 sqft",1964,No Info,,"$90,000",Indianapolis
2610 Broadway St,4 Beds,4 Baths,"3,846 sqft",2021,Garage,No,"$535,000",Indianapolis
2233 E Gimber St,2 Beds,2 Baths,"1,116 sqft ",1950,Garage,No,"$149,900",Indianapolis
904 N Tacoma Ave,3 Beds,3 Baths,"2,980 sqft",1900,Garage,No,"$299,999",Indianapolis
430 N Park Ave #312,2 Beds,2 Baths,"1,503 sqft",1922,Garage,,"$375,000",Indianapolis
905 Jefferson Ave,3 Beds,3 Baths,"3,641 sqft",1900,Open Parking,No,"$269,000",Indianapolis
1340 N Alabama St,7 Beds,8 Baths,"5,082 sqft",1900,Open Parking,No,"$950,000",Indianapolis
3606 N Audubon Rd,3 Beds,1 Bath,"2,200 sqft ",1953,Garage,No,"$129,900",Indianapolis
530 Sutherland Ave #A,2 Beds,1 Bath,"1,428 sqft",1920,Open Parking,,"$189,900",Indianapolis
9214 Bluestone Cir,4 Beds,3 Baths,"3,981 sqft",2021,Garage,No,"$514,890",Indianapolis
930 N Dearborn St,4 Beds,2 Baths,"2,932 sqft",1910,No Info,No,"$85,000",Indianapolis
6316 Harmonridge Ct,4 Beds,4 Baths,"5,622 sqft",1997,Garage,No,"$649,000",Indianapolis
115 E 28th St,3 Beds,3 Baths,"2,576 sqft",1910,Garage,No,"$299,000",Indianapolis
3237 Sutherland Ave,4 Beds,3 Baths,"3,220 sqft",1940,Garage,No,"$155,000",Indianapolis
835 N Oxford St,2 Beds,1 Bath,"1,398 sqft",1908,No Info,No,"$148,000",Indianapolis
1070 N Tibbs Ave,2 Beds,1 Bath,"1,440 sqft",1928,Garage,No,"$59,900",Indianapolis
5904 Greenfield Ave,2 Beds,1 Bath,835 sqft,1949,Garage,No,"$125,000",Indianapolis
316 N Cecil Ave,3 Beds,1 Bath,"1,134 sqft",1953,Garage,No,"$160,000",Indianapolis
325 S Routiers Ave,4 Beds,2 Baths,"1,380 sqft",1960,Garage,No,"$130,000",Indianapolis
50 S Colorado Ave,2 Beds,2 Baths,,1926,Open Parking,,"$107,000",Indianapolis
316 W North St,2 Beds,3 Baths,"3,174 sqft",1998,Garage,No,"$664,000",Indianapolis
1209 S State Ave,3 Beds,3 Baths,"2,719 sqft",1910,Garage,No,"$290,000",Indianapolis
1010 Harlan St,4 Beds,3 Baths,"2,230 sqft",1910,Garage,No,"$359,999",Indianapolis
630 N College Ave #301,2 Beds,2 Baths,"1,140 sqft",1922,Garage,,"$379,900",Indianapolis
28 S Spencer Ave,3 Beds,1 Bath,"2,250 sqft",1912,No Info,No,"$160,000",Indianapolis
3214 Newton Ave,2 Beds,1 Bath,"1,720 sqft",1930,Garage,No,"$129,900",Indianapolis
1 N Illinois St #1902,3 Beds,4 Baths,"3,273 sqft",2011,Garage,,"$2,500,000",Indianapolis
716 E 38th St,4 Beds,4 Baths,"3,302 sqft",1912,Garage,No,"$269,900",Indianapolis
223 N Summit St,4 Beds,4 Baths,"2,600 sqft",1900,Garage,No,"$424,900",Indianapolis
1116 Dawson St,3 Beds,3 Baths,"1,662 sqft",2019,Garage,No,"$364,900",Indianapolis
2743 Baltimore Ave,4 Beds,2 Baths,"1,116 sqft",1963,Garage,No,"$120,000",Indianapolis
11944 Southeastern Ave,4 Beds,3 Baths,"2,808 sqft ",1900,Garage,No,"$590,000",Indianapolis
406 N Bradley Ave,4 Beds,1 Bath,"2,457 sqft",1908,Garage,No,"$70,000",Indianapolis
Address Not Disclosed,4 Beds,4 Baths,"5,110 sqft",1916,Garage,No,"$1,485,000",Indianapolis
5106 S Emerson Ave,4 Beds,2 Baths,"2,604 sqft",1961,Garage,No,"$146,000",Indianapolis
439 Fulton St,2 Beds,2 Baths,"1,531 sqft",1910,Garage,No,"$289,000",Indianapolis
2149 N Park Ave,4 Beds,3 Baths,"3,395 sqft",1880,No Info,No,"$349,900",Indianapolis
17 E Palmer St,3 Beds,2 Baths,,Year Built,,,"$340,000",Indianapolis
915 E Pleasant Run Parkway South Dr,4 Beds,3 Baths,"1,973 sqft",1910,Garage,No,"$339,900",Indianapolis
1143 Hoyt Ave,4 Beds,4 Baths,"3,340 sqft",1890,Garage,No,"$434,900",Indianapolis
30 E Regent St,6 Beds,5 Baths,,1900,Open Parking,,"$359,999",Indianapolis
801 Weghorst St,3 Beds,2 Baths,"1,223 sqft",1890,No Info,No,"$239,000",Indianapolis
1104 N Keystone Ave,4 Beds,3 Baths,"3,108 sqft",1910,Garage,No,"$399,000",Indianapolis
934 N Tuxedo St,3 Beds,2 Baths,"2,536 sqft",1913,Garage,No,"$90,000",Indianapolis
9435 Timber View Dr,3 Beds,3 Baths,"1,800 sqft",1984,No Info,,"$200,000",Indianapolis
7506 N Meridian St,3 Beds,3 Baths,"3,534 sqft ",1990,Garage,No,"$669,999",Indianapolis
4927 Caroline Ave,2 Beds,1 Bath,"1,232 sqft",1910,Garage,No,"$115,000",Indianapolis
2346 E Raymond St,2 Beds,1 Bath,"1,272 sqft",1947,No Info,No,"$80,000",Indianapolis
718 Weghorst St,4 Beds,3 Baths,"2,344 sqft",1890,No Info,No,"$264,900",Indianapolis
2223 Brookside Parkway South Dr,3 Beds,4 Baths,"3,263 sqft",2013,Garage,No,"$315,000",Indianapolis
625 Weghorst St,4 Beds,3 Baths,"3,531 sqft",1905,Garage,No,"$460,000",Indianapolis
3509 N Kenwood Ave,3 Beds,2 Baths,"2,202 sqft",1955,No Info,No,"$170,000",Indianapolis
2043 N Delaware St,5 Beds,5 Baths,"5,497 sqft",2015,Garage,No,"$1,075,000",Indianapolis
2922 Ruckle St,6 Beds,2 Baths,,1920,Open Parking,,"$225,000",Indianapolis
710 Bacon St,2 Beds,1 Bath,"1,508 sqft",1940,Garage,No,"$108,000",Indianapolis
110 E Washington St #702-7A,2 Beds,2 Baths,"1,563 sqft",2001,Garage,,"$359,900",Indianapolis
8175 N College Ave,3 Beds,3 Baths,"2,564 sqft ",1962,Garage,No,"$539,000",Indianapolis
McKinley Slab Plan in Bethel Creek by M/I Homes,3 Beds,3 Baths,"2,429 sqft",2021,No Info,No,"$319,990+",Indianapolis
429 N Pennsylvania St #605,2 Beds,2 Baths,"1,267 sqft",2008,Garage,,"$499,900",Indianapolis
1403 Ragland St,,,,,,,"$140,000",Indianapolis
5347 N College Ave #209,1 Bed,1 Bath,673 sqft,1928,No Info,,"$154,900",Indianapolis
2517 E 13th St,3 Beds,2 Baths,"2,494 sqft",1920,No Info,No,"$254,999",Indianapolis
Campton Plan in Village at New Bethel by D.R. Horton - Indiana,5 Beds,3 Baths,"3,028 sqft",2021,No Info,No,"$372,203+",Indianapolis
8651 Jaffa Court East Dr #16,2 Beds,2 Baths,"2,034 sqft",1989,Garage,,"$280,000",Indianapolis
1133 S Randolph St,2 Beds,2 Baths,"1,408 sqft",1920,Garage,No,"$224,900",Indianapolis
421 N Gladstone Ave,3 Beds,2 Baths,"2,125 sqft",1911,Garage,No,"$89,999",Indianapolis
930 N Riley Ave,4 Beds,2 Baths,"2,665 sqft",1924,Garage,No,"$215,000",Indianapolis
1460 Spann Ave,5 Beds,5 Baths,"4,169 sqft",2021,Garage,No,"$725,000",Indianapolis
1226 Congress Ave,2 Beds,1 Bath,"1,748 sqft",1920,No Info,No,"$135,000",Indianapolis
1629 1629/1631 Carrollton Ave,6 Beds,6 Baths,,1900,Open Parking,,"$439,700",Indianapolis
10923 Hidden Creek Dr,5 Beds,4 Baths,"4,234 sqft",2021,Garage,No,"$495,135",Indianapolis
1316 Villa Ave,3 Beds,1 Bath,"1,079 sqft",1916,Garage,No,"$140,000",Indianapolis
Westchester Plan in The Pointe by D.R. Horton - Indiana,4 Beds,3 Baths,"2,840 sqft",2021,No Info,No,"$298,323+",Indianapolis
10471 Southeastern Ave,2 Beds,2 Baths,"4,320 sqft ",1993,Open Parking,No,"$574,900",Indianapolis
5426 E Saint Clair St #1,1 Bed,1 Bath,"1,768 sqft",1945,Garage,No,"$139,900",Indianapolis
3221 Winthrop Ave,3 Beds,3 Baths,"2,132 sqft",1910,No Info,No,"$199,900",Indianapolis
2129 Lexington Ave,2 Beds,2 Baths,"1,127 sqft",1910,Garage,No,"$277,000",Indianapolis
315 N Sherman Dr,4 Beds,1 Bath,"2,324 sqft",1909,Garage,No,"$74,900",Indianapolis
1404 Spann Ave,3 Beds,3 Baths,"2,500 sqft",1880,Garage,No,"$374,000",Indianapolis
961 N Olney St,2 Beds,1 Bath,"1,543 sqft",1910,No Info,No,"$75,000",Indianapolis
3505 Birchwood Ave,3 Beds,2 Baths,"2,352 sqft",1913,No Info,No,"$189,900",Indianapolis
31 S Sherman Dr,3 Beds,1 Bath,"2,112 sqft",1915,No Info,No,"$129,900",Indianapolis
641 N Luett Ave,2 Beds,2 Baths,"1,700 sqft",1915,Garage,No,"$81,000",Indianapolis
711 E 34th St,4 Beds,2 Baths,"2,013 sqft",1926,Garage,No,"$234,500",Indianapolis
1425 Priscilla Ave,3 Beds,2 Baths,"1,156 sqft",1977,Garage,No,"$150,000",Indianapolis
3224 N Capitol Ave,3 Beds,3 Baths,"1,542 sqft",2015,Garage,No,"$235,000",Indianapolis
611 N Park Ave #407,2 Beds,2 Baths,"1,230 sqft",1926,Garage,,"$394,500",Indianapolis
1233 Spann Ave,3 Beds,2 Baths,"2,960 sqft",1920,Garage,No,"$349,900",Indianapolis
954 W 33rd St,4 Beds,2 Baths,"1,968 sqft",1921,No Info,No,"$275,000",Indianapolis
1222 N Gladstone Ave,2 Beds,1 Bath,"1,368 sqft",1920,Garage,No,"$134,900",Indianapolis
920 E 62nd St #L-3,1 Bed,2 Baths,900 sqft,1938,No Info,,"$179,000",Indianapolis
355 E Ohio St #103,2 Beds,2 Baths,"1,798 sqft",2006,Garage,,"$425,000",Indianapolis
8155 Rush Pl,4 Beds,4 Baths,"4,234 sqft",1999,Garage,,"$545,000",Indianapolis
6539 Townsend Way,3 Beds,3 Baths,"1,606 sqft",1999,Garage,No,"$230,000",Indianapolis
2247 N Leland Ave,2 Beds,1 Bath,910 sqft,1930,No Info,No,"$130,000",Indianapolis
327 N Arsenal Ave,3 Beds,2 Baths,"2,393 sqft",1900,Garage,No,"$325,000",Indianapolis
4141 Byram Ave,2 Beds,1 Bath,"2,180 sqft",1925,Garage,No,"$224,900",Indianapolis
2105 N Meridian St #201,2 Beds,2 Baths,"1,461 sqft",2008,Garage,,"$325,000",Indianapolis
304 N Walcott St,3 Beds,2 Baths,"1,845 sqft",1900,No Info,No,"$280,000",Indianapolis
963 E Georgia St,3 Beds,2 Baths,"2,120 sqft",1900,Garage,No,"$229,000",Indianapolis
1036 Schmitt Rd,3 Beds,3 Baths,"4,002 sqft ",2021,Garage,No,"$399,485",Indianapolis
5238 Ruelling Dr,2 Beds,2 Baths,960 sqft,1956,Garage,No,"$159,900",Indianapolis
923 Haugh St,2 Beds,1 Bath,"1,395 sqft",1920,No Info,No,"$95,000",Indianapolis
1614 N Alton Ave,2 Beds,1 Bath,"1,664 sqft",1943,No Info,No,"$105,000",Indianapolis
430 E 48th St,5 Beds,2 Baths,"3,894 sqft",1920,Open Parking,No,"$399,900",Indianapolis
1933 Yandes St,3 Beds,3 Baths,"2,040 sqft",2021,Garage,No,"$439,900",Indianapolis
1531 Spann Ave,4 Beds,5 Baths,"3,147 sqft",2021,Garage,No,"$749,999",Indianapolis
1327 Prospect St,5 Beds,3 Baths,,1930,Open Parking,,"$450,000",Indianapolis
4228-4228 E Washington St #4230,4 Beds,2 Baths,,Year Built,,,"$250,000",Indianapolis
1644 Lexington Ave,3 Beds,3 Baths,"2,042 sqft",2019,Garage,No,"$389,000",Indianapolis
263 N Tacoma Ave,3 Beds,3 Baths,"2,690 sqft",1900,No Info,No,"$90,000",Indianapolis
2319 N Spencer Ave,3 Beds,1 Bath,"1,031 sqft",1963,Open Parking,No,"$125,000",Indianapolis
4002 Broadway St,4 Beds,3 Baths,"3,621 sqft",1920,No Info,No,"$368,500",Indianapolis
6943 Highland Ridge Ct,,,,,,,"$169,900",Indianapolis
334 N Randolph St,4 Beds,3 Baths,,1890,Open Parking,,"$125,000",Indianapolis
1231 E 91st St,,,,,,,"$350,000",Indianapolis
324 Firehouse Pl,3 Beds,3 Baths,"2,280 sqft",2002,Garage,No,"$479,000",Indianapolis
815 Grove Ave,3 Beds,1 Bath,"1,438 sqft",1910,Open Parking,No,"$185,000",Indianapolis
4331 N Ralston Ave,3 Beds,2 Baths,"1,257 sqft",1924,Garage,No,"$237,500",Indianapolis
110 E Washington St #602,2 Beds,2 Baths,"1,465 sqft",2001,Garage,,"$315,000",Indianapolis
3026 Central Ave,6 Beds,2 Baths,,1910,Open Parking,,"$279,500",Indianapolis
110 E Washington St #701,2 Beds,2 Baths,"1,465 sqft",2001,Garage,,"$299,900",Indianapolis
36 N Ewing St,2 Beds,2 Baths,"2,146 sqft",1910,No Info,No,"$144,000",Indianapolis
3502 Beeler Ave,3 Beds,1 Bath,"1,491 sqft",1959,Garage,No,"$149,100",Indianapolis
252 N Arsenal Ave,4 Beds,4 Baths,"3,307 sqft",1900,Garage,No,"$399,900",Indianapolis
2518 Highland Pl,3 Beds,1 Bath,"1,552 sqft",1920,Garage,No,"$75,000",Indianapolis
2540 N Talbott St,2 Beds,2 Baths,"2,790 sqft",1910,Garage,No,"$234,900",Indianapolis
Bristol Plan in The Pointe by D.R. Horton - Indiana,4 Beds,3 Baths,"2,232 sqft",2021,No Info,No,"$275,542+",Indianapolis
1112 Eugene St,3 Beds,2 Baths,"1,884 sqft",1885,Garage,No,"$90,000",Indianapolis
3207 N Bolton Ave,3 Beds,1 Bath,768 sqft,1950,Garage,No,"$73,000",Indianapolis
5621 E 16th St,3 Beds,3 Baths,"2,800 sqft ",1935,Garage,No,"$299,000",Indianapolis
2221 Carrollton Ave,4 Beds,3 Baths,"3,679 sqft",1900,Garage,No,"$395,000",Indianapolis
326 W North St,2 Beds,3 Baths,"3,198 sqft",1999,Garage,No,"$699,999",Indianapolis
1640 Bellefontaine St,2 Beds,1 Bath,"1,607 sqft",1900,Garage,No,"$210,000",Indianapolis
4327 Heyward Ln,3 Beds,5 Baths,"5,501 sqft ",2000,Garage,No,"$795,000",Indianapolis
3726 N Emerson Ave,3 Beds,2 Baths,"1,032 sqft",1951,No Info,No,"$64,900",Indianapolis
3355 Kessler Blvd,4 Beds,4 Baths,"4,112 sqft",1956,Garage,No,"$384,500",Indianapolis
921 Laurel St,3 Beds,3 Baths,"1,764 sqft",2021,Garage,No,"$414,900",Indianapolis
614 Silver Fox Ct,,,,,,,"$35,000",Indianapolis
3117 N New Jersey St,3 Beds,3 Baths,,1910,Open Parking,,"$180,000",Indianapolis
931 Spruce St,3 Beds,3 Baths,"2,431 sqft",2019,Garage,No,"$479,000",Indianapolis
1 Virginia Ave #602,2 Beds,2 Baths,"1,675 sqft",2009,Garage,,"$575,000",Indianapolis
236 S Rural St,2 Beds,2 Baths,"1,368 sqft",1922,No Info,No,"$35,250",Indianapolis
75 Schiller St,2 Beds,1 Bath,"2,064 sqft",1885,No Info,No,"$84,900",Indianapolis
316 N College Ave,2 Beds,3 Baths,"2,005 sqft",1865,Open Parking,No,"$450,000",Indianapolis
6711 E 10th St,3 Beds,4 Baths,"3,140 sqft ",1951,Garage,No,"$395,000",Indianapolis
5419 W Hanna Ave,3 Beds,1 Bath,"2,176 sqft ",1955,Garage,No,"$160,000",Indianapolis
938 N Alabama St,3 Beds,4 Baths,"2,718 sqft",1890,No Info,No,"$625,000",Indianapolis
5746 Brouse Ave,3 Beds,1 Bath,"2,320 sqft",1951,Garage,No,"$249,900",Indianapolis
606 N Hamilton Ave,3 Beds,4 Baths,"2,765 sqft",1909,Garage,No,"$409,000",Indianapolis
3319 Broadway St,4 Beds,3 Baths,"2,434 sqft",1910,No Info,No,"$249,900",Indianapolis
906 E 42nd St,3 Beds,1 Bath,"2,288 sqft",1920,No Info,No,"$219,900",Indianapolis
401 N Dequincy St,3 Beds,1 Bath,"1,865 sqft",1920,Garage,No,"$185,000",Indianapolis
2004 E Maryland St,,,,,,,"$6,750",Indianapolis
2805 Boulevard Pl,4 Beds,2 Baths,"4,115 sqft",1920,No Info,No,"$215,000",Indianapolis
3340 Baltimore Ave,2 Beds,1 Bath,"1,440 sqft",1946,Open Parking,No,"$55,000",Indianapolis
333 Massachusetts Ave #801,3 Beds,4 Baths,"4,637 sqft",2009,Garage,,"$1,749,000",Indianapolis
2818 N Carrollton Ave,3 Beds,1 Bath,"1,588 sqft",1910,Garage,No,"$175,000",Indianapolis
3357 N Kenwood Ave,3 Beds,2 Baths,"2,276 sqft",1920,No Info,No,"$269,900",Indianapolis
350 N Meridian St #802,4 Beds,4 Baths,"3,157 sqft",1924,Garage,,"$1,125,000",Indianapolis
1731 E Legrande Ave,3 Beds,1 Bath,"1,488 sqft",1947,Garage,No,"$119,000",Indianapolis
1106 Newman St,3 Beds,3 Baths,"2,568 sqft",1929,Garage,No,"$415,000",Indianapolis
1802 Woodlawn Ave,5 Beds,4 Baths,,1900,Open Parking,,"$245,000",Indianapolis
5167 Atherton South Dr,3 Beds,2 Baths,"2,090 sqft",1946,Garage,No,"$189,000",Indianapolis
